Wavelength_nm,Fit_0.9314_WL_1450.0nm_BW_5nm,Fit_0.8906_WL_1460.0nm_BW_5nm,Fit_0.8826_WL_1470.0nm_BW_5nm,Fit_0.8482_WL_1480.0nm_BW_20nm,Fit_0.8893_WL_1490.0nm_BW_10nm,Fit_0.9327_WL_1500.0nm_BW_5nm,Fit_0.9066_WL_1510.0nm_BW_10nm,Fit_0.8078_WL_1520.0nm_BW_10nm,Fit_0.9432_WL_1530.0nm_BW_5nm,Fit_0.8368_WL_1540.0nm_BW_10nm,Fit_0.9001_WL_1540.0nm_BW_10nm,Fit_0.7750_WL_1550.0nm_BW_20nm
1434.0,0.008107236674440434,0.02679169606744697,0.0002109930051496116,0.00029800140605346206,0.06339153939094642,1.7143764800156648e-05,0.0019574401126825785,0.05689212919042847,0.0002311504629002019,0.0017223879442816773,0.002135928173845375,0.010923069808807079
1434.4,0.03315161000169567,0.025337271335312644,0.0003313855219133408,0.0005144156044767419,0.06532520630123106,0.00020665915502789857,0.006170190221681203,0.04586565032246525,0.004060672258817687,0.0019433860613238883,0.0035817996772566332,0.010268583938775168
1434.8,0.0398434966394117,0.028679817918073156,0.0004112016433839187,0.0030246392584372104,0.06740219868367392,0.00021240113920302677,0.010855671043100751,0.006955999043094908,0.0030872098999322815,0.002453742578909748,0.0028213633888913374,0.010401779051113232
1435.1999999999998,0.013291579218797298,0.029955716878382783,0.00034372691552662395,0.007644880174443505,0.06962980243897887,2.1811097113928158e-05,0.0028917679277223026,0.06456573100999338,0.00015454748488088292,0.003063319488832231,0.001971844954307809,0.01085386817501064
1435.6,0.024339118944055594,0.027076690713169052,0.0004833467858158218,0.013975662175574577,0.07188510969688959,0.0001533063058304563,0.004845897625777924,0.036537161119364704,0.0039050696595277607,0.0035410505230578215,0.003438869357338997,0.010168922740111044
1436.0,0.05308602003392755,0.028596030058600893,0.0006097694425789922,0.02146005075966179,0.07435273756905614,0.0002892541728598395,0.011549685397282242,0.010752297030269975,0.003458775571638841,0.00370506837205496,0.003276728248090103,0.010275790867463448
1436.3999999999999,0.032262602740819574,0.03255466171223569,0.0005259104158668293,0.02945379537315604,0.07692148382229552,8.013018715963473e-05,0.004289230658717211,0.06844043797460193,0.00011415530012921232,0.0034943745406114174,0.0019601903155840993,0.010783825517519633
1436.8,0.01789207615136336,0.030550813711625453,0.00068005742177117,0.03729271286307519,0.07961374294261749,8.531960163577721e-05,0.003547811745013555,0.02808315076013375,0.0036879842718537236,0.0029954399324444523,0.003158268468415733,0.010073130636941275
1437.2,0.05766159081235835,0.028877285688664642,0.000865993393446107,0.04434790152512625,0.08253055417948357,0.0003231497986061377,0.011762555376103668,0.017047541494748675,0.003851693762793459,0.0024118148380721316,0.003682124611941468,0.010139573612124834
1437.6,0.05864326890153862,0.03370605455209894,0.0007694521732081873,0.05006584252472514,0.08555424074898894,0.0001876808340381094,0.006084528628661062,0.06887591470040559,0.00012728395215408695,0.001985462966528533,0.0021385120971563133,0.010711868463034634
1438.0,0.023087708350108843,0.03502681014241641,0.0009325710462310416,0.05399558881424146,0.08880541211171229,3.925853629276669e-05,0.002468680534573431,0.020964024292804643,0.0034043641442106256,0.00189969306921029,0.0027961825920320496,0.009982771796047831
1438.3999999999999,0.058050407014777115,0.031003135840127812,0.0011914397711853236,0.05580796293192317,0.09226417972861811,0.0002966083708417155,0.011407661589818582,0.02498166712739863,0.004251834915511608,0.0022042427088883173,0.003956088551723102,0.00999269627242653
1438.8,0.08611827740770422,0.03359606907089548,0.0010887938416463603,0.055312036340954135,0.09591352378135522,0.00031613187257033807,0.008139705181241574,0.06663695594848142,0.00021264924214906556,0.0027945221298297353,0.0025077893763935702,0.01063642732867452
1439.1999999999998,0.04247224192650701,0.03892743883895966,0.0012552400051403783,0.05247266125763541,0.09985423493562112,5.2680696664731014e-05,0.0018215916892796189,0.015416356293893074,0.003053033520081731,0.0034526962808064513,0.0024391479122062767,0.009899596642546998
