Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2e-07,0.4971590372115293,6e-07,4.8e-07,115,0.20000362902849,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2521222303189794e-07,0.6927399304069313,4.6312312700807063e-07,1.4777085882455338e-07,163,0.1009623831367319,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0001132101529045e-07,0.5700470703224446,6e-07,4.8e-07,87,0.18546812309114288,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5723772142060679,4e-07,3.2e-07,93,0.00727262463481654,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3438418159216627e-07,0.5600610603302638,6e-07,4.8e-07,52,0.19848408354767164,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.377578381079759e-07,0.5401419518427563,4.2551257218875167e-07,1.5528935364687514e-07,250,0.18712566467504735,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.36436204749426e-07,0.19914192757570348,4.5409564929168423e-07,1.2724419277274147e-07,334,0.16697093262945586,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.62683006342087e-07,0.5834132897283815,4.824055912297121e-07,2.62919992941879e-07,199,0.20171745965303156,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.4790015875263282,4.980775065693744e-07,3.984620052554995e-07,52,0.1999992509580407,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3791401454052427e-07,0.8558186119614161,5.571932157453489e-07,4.457545725962791e-07,251,0.19988654075344098,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.25344439680189235,4e-07,3.2e-07,108,0.018026545814421844,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.2862945704215603e-07,0.7532327310871837,5.338530338166974e-07,4.2708242705335794e-07,483,0.20000569297128185,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4810820156907183e-07,0.5488953849268597,5.163420241205469e-07,3.5426188960599603e-07,499,0.1999631954036281,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.9824683423298775e-07,0.4877713427036553,4e-07,3.2e-07,93,0.0022915489787876542,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.5429889232192604e-07,0.8141734886414848,4.6292053396253404e-07,1.1866319012039793e-07,22,0.13999290408119874,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2584326618545935e-07,0.7205197619272664,4.851426064604337e-07,3.385274219903815e-07,139,0.46305272986055374,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.609504622796701e-07,0.45188554444813567,4e-07,3.2e-07,150,0.196285521255529,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.7542178428796534e-07,0.13464085379142823,4.916219480191389e-07,3.9329755841531115e-07,87,0.19986873192737103,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.4332132331566316,4.218103812340177e-07,2.105307692980457e-07,214,0.20372879623816204,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,4.3580670049521355e-07,3.4864536039617085e-07,25,0.20309726015658683,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8676817215539307e-07,0.8363167482118095,5.996058207233025e-07,3.087433889588979e-07,352,0.10628068991038257,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5501798391484158,5.69141672045126e-07,4.553133376361008e-07,57,0.2001343054845734,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4600404754761773e-07,0.7363789267163062,5.576088890840468e-07,1.5164408185608745e-07,500,0.19882514685257824,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.084344948716893e-07,0.10566614479089056,5.442131919929184e-07,1.7257617039051126e-07,302,0.1704916138594978,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4794360247820282,4e-07,3.2e-07,71,0.0027396284452068983,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.6372082956413441,5.876950635196734e-07,4.7015605081573877e-07,92,0.20000141869232854,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.1247649398701644e-07,0.3446689028697142,4e-07,3.2e-07,71,0.19873456356028749,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.6069063225536233e-07,0.18110763699809942,5.187658836488908e-07,3.9760162999263436e-07,313,0.1807687533387808,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.907925780889051e-07,0.7377860316729283,6e-07,4.8e-07,78,0.19997108771014277,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.6476378797855076,4e-07,3.2e-07,53,0.19673696919356953,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.692294153821169e-07,3.7538353230569357e-07,213,0.20001183121019117,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4693221325302026,4e-07,3.2e-07,98,0.0022590202863046224,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0879068235189146e-07,0.2912661383284248,4.877676285963956e-07,3.902141028771165e-07,240,0.19606186492038727,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.7846570382390244e-07,0.3765483822582082,5.380027440309467e-07,4.304021952247574e-07,171,0.15604052052244943,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4126109128196963,6e-07,3.2531534378784456e-07,140,0.22235957406933546,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2500602017292277e-07,0.519240404695517,4e-07,3.2e-07,64,0.15597594396909087,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5625214491086707,5.77817433645616e-07,4.622539469164928e-07,115,0.20010255229834578,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.6194622666035017e-07,0.13884872749873917,5.740287384905601e-07,4.204174486454948e-07,20,0.19934712397381515,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.266255986161438,5.225394915164784e-07,4.1803159321318273e-07,81,0.19981614171209952,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.26019956253029247,6e-07,4.8e-07,84,0.20121102212829922,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8817337846386524e-07,0.34388403699983805,4.4008267115238145e-07,3.5206613692190517e-07,204,0.1633789927673896,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8114145360325206e-07,0.8141837563384584,5.825945877490162e-07,1.4047621945077282e-07,186,0.2805620223605838,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.396362703191678e-07,0.13273781872409707,5.914013631258089e-07,4.7106723354340193e-07,141,0.20000888628861377,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5136156524679543,5.652845440563723e-07,4.522276352450979e-07,55,0.2535918401910244,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.585851896765537e-07,0.32434872533158976,5.420619150352595e-07,4.130531065543746e-07,34,0.19988107511167608,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.14828586571499908,5.444592395118469e-07,1.49799358691213e-07,78,0.19406224086149898,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8085532765877376e-07,0.21885512862106823,4.5477602173645414e-07,2.62919992941879e-07,199,0.6002631846410683,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.585851896765537e-07,0.32434872533158976,5.420619150352595e-07,4.130531065543746e-07,78,0.19997008200273986,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.2862945704215603e-07,0.7532327310871837,4.984707747884623e-07,1.6707954670372167e-07,239,0.20985211526323846,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.47312201972886003,6e-07,4.8e-07,115,0.20000346445217704,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8805007527660067e-07,0.5276857159754699,4.494966295512513e-07,3.5959730364100105e-07,62,0.11106802079761778,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5834132897283815,4.824055912297121e-07,2.62919992941879e-07,199,0.19040117584782765,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.862261747325164e-07,0.5658765297689444,4.984707747884623e-07,1.6707954670372167e-07,366,0.20560342236578374,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8114145360325206e-07,0.8141837563384584,5.69141672045126e-07,4.553133376361008e-07,57,0.20000088594209936,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5076194826343441,4.5725380770140314e-07,1.9326655749806155e-07,376,0.5304065039839211,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8114145360325206e-07,0.8141837563384584,5.825945877490162e-07,4.553133376361008e-07,57,0.20001385226251056,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.6074300676252296,4.494966295512513e-07,3.5959730364100105e-07,87,0.2029410304378807,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0208269035618393e-07,0.3213181219807944,5.923752018007917e-07,4.522276352450979e-07,55,0.1999991077387071,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,4.3580670049521355e-07,1.3945222404818804e-07,324,0.1927059555283488,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.8141837563384584,5.825945877490162e-07,1.4047621945077282e-07,186,0.31876310795152335,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.26019956253029247,6e-07,4.8e-07,84,0.20000435317332185,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.7233234929340764,4e-07,3.2e-07,55,0.19529873928612604,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.4332132331566316,4.218103812340177e-07,2.105307692980457e-07,214,0.20372879623816204,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.14828586571499908,5.69141672045126e-07,4.553133376361008e-07,57,0.20001623118160727,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5076194826343441,6e-07,4.8e-07,84,0.20049298610277588,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.5276857159754699,5.659346831822337e-07,1.3945222404818804e-07,324,0.19006861617749546,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.14828586571499908,5.444592395118469e-07,2.105307692980457e-07,214,0.19353121176223953,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.692294153821169e-07,3.7538353230569357e-07,214,0.20001133847628502,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.14828586571499908,6e-07,4.8e-07,115,0.20000395541727656,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.36879627540154813,4.396782540567514e-07,3.5174260324540113e-07,213,0.1998464964508759,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4810820156907183e-07,0.5488953849268597,5.652845440563723e-07,4.522276352450979e-07,55,0.19994616851250283,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.26019956253029247,6e-07,4.8e-07,62,0.20122430225183116,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5501798391484158,4.5477602173645414e-07,1.7459910592593785e-07,52,0.3625778333833439,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.692294153821169e-07,2.731919280620923e-07,499,0.2009780262170708,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5136156524679543,5.652845440563723e-07,4.522276352450979e-07,118,0.24813510529257243,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,4.3580670049521355e-07,3.4864536039617085e-07,62,0.19001146685165185,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5276857159754699,5.659346831822337e-07,1.3945222404818804e-07,343,0.43678746093992776,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2584326618545935e-07,0.4126109128196963,6e-07,3.2531534378784456e-07,140,0.10885888481501259,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4810820156907183e-07,0.5488953849268597,5.163420241205469e-07,4.1307361929643753e-07,84,0.19992953562391788,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.26019956253029247,6e-07,4.8e-07,499,0.2012165955684796,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.62683006342087e-07,0.5834132897283815,5.659346831822337e-07,1.3945222404818804e-07,324,0.19820466351056212,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5119187918898135,4.5725380770140314e-07,1.9326655749806155e-07,87,0.5326724893430529,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.862261747325164e-07,0.5658765297689444,4.89817517544446e-07,3.918540140355568e-07,55,0.15823729953172477,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5136156524679543,5.876950635196734e-07,4.7015605081573877e-07,92,0.2040760599980896,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4126109128196963,4.692294153821169e-07,3.7538353230569357e-07,213,0.19083477727217957,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4126109128196963,4.5725380770140314e-07,1.9326655749806155e-07,376,0.5393127315460443,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.692294153821169e-07,3.7538353230569357e-07,84,0.19998030336801456,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.4332132331566316,4.218103812340177e-07,2.105307692980457e-07,141,0.2018458109075904,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.2862945704215603e-07,0.7532327310871837,5.338530338166974e-07,4.2708242705335794e-07,84,0.19999515939512058,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.457419158426208e-07,0.6074300676252296,4.3580670049521355e-07,3.4864536039617085e-07,25,0.037683286879369275,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,5.77817433645616e-07,4.622539469164928e-07,115,0.1999943505859235,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3791401454052427e-07,0.14828586571499908,5.444592395118469e-07,1.49799358691213e-07,140,0.22852965157542687,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.862261747325164e-07,0.5658765297689444,4.984707747884623e-07,1.6707954670372167e-07,214,0.20560348290315775,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8085532765877376e-07,0.21885512862106823,4.5477602173645414e-07,1.7459910592593785e-07,140,0.22387568382893908,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5136156524679543,5.652845440563723e-07,4.522276352450979e-07,186,0.24632284830902826,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8085532765877376e-07,0.5136156524679543,5.652845440563723e-07,4.522276352450979e-07,40,0.19994114104829086,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5076194826343441,4.5725380770140314e-07,3.385274219903815e-07,139,0.18305332373670108,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3791401454052427e-07,0.4971590372115293,6e-07,4.8e-07,115,0.19915313551683028,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.7542178428796534e-07,0.13464085379142823,5.051626862815855e-07,4.0413014902526844e-07,84,0.19969728887696828,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5076194826343441,4.5725380770140314e-07,3.6580304616112255e-07,139,0.19237677902359915,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.862261747325164e-07,0.5658765297689444,5.444592395118469e-07,1.2292640379037351e-07,140,0.1724589900321872,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0208269035618393e-07,0.5076194826343441,4.5725380770140314e-07,1.9326655749806155e-07,376,0.1938199196185143,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2584326618545935e-07,0.7205197619272664,5.85406354526473e-07,1.4047621945077282e-07,186,0.021845049217425992,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.9358272215430233e-07,0.7377860316729283,5.338530338166974e-07,4.2708242705335794e-07,483,0.2000177739723173,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.6643757661283865e-07,0.36692215414970564,4.5477602173645414e-07,1.7459910592593785e-07,52,0.18234350027257473,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.5076194826343441,5.444592395118469e-07,1.49799358691213e-07,140,0.41400475871509523,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.6643757661283865e-07,0.36692215414970564,5.51636110502175e-07,4.4130888840174e-07,87,0.19985026978259982,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.7542178428796534e-07,0.49882828859218503,5.37693827466752e-07,4.3015506197340165e-07,124,0.1558068968495671,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8805007527660067e-07,0.5276857159754699,5.659346831822337e-07,4.52747746545787e-07,57,0.19999199990397215,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.46745187981774655,5.33955689483612e-07,1.4047621945077282e-07,186,0.44064056689210934,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8141837563384584,5.825945877490162e-07,1.4047621945077282e-07,186,0.296633326760165,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.6664298391832043e-07,1.9326655749806155e-07,376,0.1908828885122083,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4126109128196963,6e-07,3.385274219903815e-07,139,0.20475075002507773,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8114145360325206e-07,0.8141837563384584,5.825945877490162e-07,3.385274219903815e-07,139,0.20257964113299468,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2584326618545935e-07,0.7205197619272664,6e-07,4.8e-07,92,0.1916463314563617,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0134250223953152e-07,0.43202548316809286,4.426467117727767e-07,2.3744192075823593e-07,4,0.19665637543746803,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0590387750016352e-07,0.4000281712185263,4.396782540567514e-07,3.5174260324540113e-07,61,0.1992660553364071,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.6074300676252296,4.494966295512513e-07,3.5959730364100105e-07,62,0.11776814696031362,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.4790015875263282,5.444592395118469e-07,1.49799358691213e-07,140,0.21551228965522182,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,4.3580670049521355e-07,3.4864536039617085e-07,61,0.19010630910261755,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.2037313084143377e-07,0.44046070371594825,4.0384213428266237e-07,3.2307370742612994e-07,142,0.19942485513457378,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.4332132331566316,4.218103812340177e-07,2.105307692980457e-07,62,0.19757768881009924,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8114145360325206e-07,0.7377860316729283,6e-07,4.8e-07,78,0.2001644049394893,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.420261640277866e-07,0.6172113194498187,4.3580670049521355e-07,3.4864536039617085e-07,115,0.1927289369924475,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.4126109128196963,6e-07,3.2531534378784456e-07,140,0.1999802781591617,2,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.4999178195419497,6e-07,4.8e-07,52,0.1999980190526654,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.862261747325164e-07,0.5658765297689444,5.876950635196734e-07,4.7015605081573877e-07,92,0.19153160645935688,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5276857159754699,5.659346831822337e-07,1.3945222404818804e-07,140,0.4363919980481187,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3791401454052427e-07,0.14828586571499908,5.848520958401305e-07,3.7538353230569357e-07,84,0.1921029410088034,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5136156524679543,5.168276384197444e-07,4.1346211073579553e-07,62,0.1832659057588311,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.414315668155368e-07,0.14828586571499908,5.69141672045126e-07,1.6707954670372167e-07,366,0.2021683011849481,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5501798391484158,5.652845440563723e-07,4.522276352450979e-07,118,0.20009300387116558,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3791401454052427e-07,0.14828586571499908,4.5725380770140314e-07,1.9326655749806155e-07,87,0.15863280211099826,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0103008142976077e-07,0.8141837563384584,5.825945877490162e-07,2.62919992941879e-07,199,0.24911549534074517,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.21885512862106823,4.5477602173645414e-07,2.62919992941879e-07,199,0.04938358769707009,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8141837563384584,4.218103812340177e-07,2.105307692980457e-07,141,0.13895392571763746,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8496148199902194e-07,0.8141837563384584,5.825945877490162e-07,1.4047621945077282e-07,186,0.2832667533963379,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8141837563384584,5.825945877490162e-07,4.553133376361008e-07,57,0.19999079272251863,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.840721387359367e-07,0.5076194826343441,4.5725380770140314e-07,1.9326655749806155e-07,376,0.1834724898609166,3,reflection_band,1450.0,8,20,0.2,0.6,0.2
