Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.441364650806093e-07,0.5436242334335578,4e-07,2.465069531733759e-07,102,0.3918239814198879,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.043369846374809e-07,0.5355965865351469,4.790463539161539e-07,2.76264513142776e-07,50,0.4847156218890607,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.30728069584888257,4e-07,2.694325206676491e-07,84,0.0073992319412001075,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.44607218987651e-07,0.804097356526577,4.209111980342109e-07,3.3672895842736873e-07,171,0.2930880451185366,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.6622921452150873e-07,0.4417960567303387,4e-07,3.2e-07,116,0.0738779975734538,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6664535025990378,6e-07,2.4439935573830995e-07,67,0.49649355896493824,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7447796995656934e-07,0.72733830214998,6e-07,2.474624292853146e-07,97,0.4595593931788674,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.545072208134107e-07,0.8505035274522078,4.064611181015824e-07,1.2420480684892731e-07,489,0.438759708957766,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.713410438761572e-07,0.7829216327637692,5.521729921078411e-07,1.048553753171332e-07,383,0.49130837085397583,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1782043763443612e-07,0.36656832837518816,4e-07,3.2e-07,112,0.17630664032711968,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5816897401257444,4e-07,3.2e-07,145,0.1953541608850587,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.740889970498423e-07,0.5440044990302331,6e-07,3.512517123505636e-07,137,0.41558674760419595,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.6793085349374875e-07,0.6197007481903533,4.6295179185560835e-07,3.375410420209348e-07,322,0.05132605537889029,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.533946672218753e-07,0.6937933285325235,4.996611309930166e-07,3.689887760253272e-07,253,0.4991840140523598,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.8631113952357057e-07,0.4524468663192129,6e-07,1.723397983361236e-07,106,0.19588762874237806,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.680351037899588e-07,0.5349882180258977,4.2400411984592916e-07,3.2553187872048333e-07,310,0.0675889394154994,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.0770625224036805e-07,0.5950058962851902,4.3872093022485923e-07,3.509767441798874e-07,307,0.03174723052563183,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2865014148597997e-07,0.5902299383979548,6e-07,1.4576093189545572e-07,116,0.4388110779333224,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2784052556598697e-07,0.41349037125837074,4.2325221031380724e-07,2.6367492781051917e-07,78,0.4837813143461815,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5285030936502904,4e-07,1.7430763105161124e-07,52,0.17281366491762656,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3085363132723098e-07,0.6754760608437966,5.081437498907759e-07,2.1167457069863052e-07,155,0.4888814775073546,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.6648867678567697e-07,0.6919441231382929,4.0749757754484453e-07,1.3970934443692157e-07,134,0.4541562885981089,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.481458605780613e-07,0.2210719531026328,4.3707975783536196e-07,3.496638062682896e-07,185,0.054489041842099115,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.9767954875295755e-07,0.5434624706074556,4e-07,2.1144378713796835e-07,146,0.3438335796358923,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.67173903396688e-07,0.664411677246333,4e-07,2.843649117672764e-07,142,0.5103856159098441,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.656164883003885e-07,0.6686507150061078,5.668635092875366e-07,1.371594302131283e-07,277,0.08886792051265568,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9317119135235236e-07,0.5875637067142109,5.685418358014993e-07,1.2902085043210487e-07,227,0.09345525185770967,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7471314303164776e-07,0.62239933164673,4e-07,2.6223582152962337e-07,62,0.17313650597139368,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2613872481630007e-07,0.6128383758624691,5.252406722605519e-07,3.878164078694151e-07,295,0.49991267098808045,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.885813721423259e-07,0.49661117797343707,4e-07,3.2e-07,76,0.17441639986369464,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.02921832180485e-07,0.342824062538976,4.520360017846993e-07,3.415670002239814e-07,280,0.0476360763804441,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
