Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.599524822142685e-07,0.24921947616071966,4.355860162017621e-07,2.367264754179646e-07,224,0.27575524243217625,1,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.0022944430880077e-07,0.4048385555024808,5.448721336088004e-07,1.841516562001595e-07,318,0.42052115406734414,1,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.123313821397014e-07,0.5797376573763444,5.925412620359347e-07,1.5122883620894955e-07,76,0.4619961561434117,1,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788614,1,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.35481031214917175,6e-07,2.0876165747462544e-07,105,0.4906877063827996,2,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.4909749047978862,2,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788586,2,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788597,2,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.4909749047978865,3,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788636,3,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788614,3,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788625,3,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.4909749047978868,4,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.0464988802689506e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49070134562903994,4,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.49097490479788763,4,reflection_band,1430.0,20,20,0.5,0.2,0.3
2.138274415709843e-07,0.3680710163338598,6e-07,2.0876165747462544e-07,105,0.4909749047978865,4,reflection_band,1430.0,20,20,0.5,0.2,0.3
