Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.0782589633258502e-07,0.7081840720793351,4.566626634261358e-07,2.0861707522652197e-07,52,0.4867845969657397,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2e-07,0.2527037428965584,6e-07,2.4843831949829435e-07,98,0.4960760768035385,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
4e-07,0.36395586325047924,6e-07,3.0439704529016164e-07,115,0.2861800930929255,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
4e-07,0.527396523354978,4.5283958325751966e-07,1.6484214892978197e-07,51,0.06721687660235248,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
3.692079369101658e-07,0.5692387844519917,4.94995142523465e-07,3.95996114018772e-07,29,0.49548902683475926,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.574317866738327e-07,0.606656691211775,4.686547668845892e-07,2.873808046019162e-07,13,0.4462934382088146,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.718500161056638e-07,0.32825829341294704,5.348878852711676e-07,1.1528150199383932e-07,264,0.4465158500865942,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
3.972767549430741e-07,0.5721451903649952,4.323711863053335e-07,1.273980174721158e-07,67,0.05999768798749071,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.3159169560538946e-07,0.8899388342803006,4.666564091863915e-07,1.6646200109461467e-07,437,0.4595747308253164,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.6842440770635074e-07,0.8237647106224436,5.227636609427531e-07,2.445507129278816e-07,101,0.2736595429996716,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
3.355322560620811e-07,0.14108461842021391,5.908224806326194e-07,2.2475450314722306e-07,260,0.47806056167386446,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.4560450038132073e-07,0.4191989767827847,5.207104451606502e-07,3.495952524946582e-07,83,0.4988429963644867,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
3.569697820695357e-07,0.6202115280472635,4.685719788610563e-07,1.4506385020317464e-07,141,0.16689607980672774,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.666779108256408e-07,0.8360571710516955,5.762854210245156e-07,4.610283368196125e-07,311,0.4760335827219887,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.9343042024881226e-07,0.15592747530661744,4.0642109604954324e-07,3.251368768396346e-07,179,0.49768541612873973,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.2812928533994314e-07,0.5286850811549647,6e-07,1.6402649379184224e-07,147,0.4590484759000041,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
2.3225272802367735e-07,0.6863930137758982,5.093165112354016e-07,4.074532089883213e-07,430,0.4999002411819695,1,reflection_band,1550.0,10,20,0.5,0.2,0.3
