Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.433098805134325e-07,0.4413848115684717,4e-07,1.5565703624760195e-07,98,0.14922264318747047,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.7948544774410803e-07,0.710088605769019,4.3773246924969134e-07,1.0434486247473064e-07,371,0.044426024752522636,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.007518691062147e-07,0.31169421584115575,4e-07,1.5482499757184277e-07,53,0.45269252705634583,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.175197138980239e-07,0.24205706373548497,5.072525980063811e-07,1.3015891836956862e-07,273,0.4222715753893247,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.4759479192164185e-07,0.6200648490126035,4e-07,1.9491264890804514e-07,91,0.21646963777436326,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.339807504875109e-07,0.3354207746323537,5.286337837400852e-07,2.6859338874046964e-07,71,0.23848900687460337,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.001744852648818e-07,0.43951357442085315,5.845945704248964e-07,1.3099018105465692e-07,130,0.4007936849617034,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
4e-07,0.49576538034957135,4.710296344089484e-07,1.493983933509423e-07,94,0.13862419935575832,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.787281652754318e-07,0.34438363178683584,5.424856692182162e-07,2.0268498721519163e-07,322,0.4567092133959011,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.68274824519956e-07,0.351776221990184,4.6165925842053955e-07,2.441815683912267e-07,54,0.20322766107535148,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.811715343807439e-07,0.22759858327080007,5.840855976908386e-07,4.434625493190109e-07,230,0.49668921944850875,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.7301362400918273e-07,0.30684379359000147,5.861818795302903e-07,2.5971178740886197e-07,139,0.22716894886252859,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2e-07,0.522257720589301,6e-07,1.6452838643076236e-07,57,0.45357813526455465,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.539251501001937e-07,0.6051987623335348,6e-07,3.596517970480724e-07,111,0.4800669407028339,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.705851864144291e-07,0.5689145265640219,4e-07,3.2e-07,72,0.006050291840600908,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.225791812480442e-07,0.6495233587161855,4e-07,1.609040734698243e-07,142,0.4498037034407559,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.3675227981844474e-07,0.21220254361584898,4.6600958858794136e-07,2.0913906769191224e-07,335,0.4800546338524674,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.7266973325824113e-07,0.6170881690188929,4e-07,3.133736431127107e-07,121,0.0024998987181310264,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.338434028834778e-07,0.4253412596207963,4.010665365074662e-07,3.20853229205973e-07,147,0.12678804822309553,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.695863672281039e-07,0.7964309808711979,5.616115042608907e-07,2.2866039663913132e-07,236,0.24498291652847592,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.7180210617128615e-07,0.39196130677211216,4.3369232853745235e-07,3.469538628299619e-07,396,0.03596911130336396,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.2162689894052503e-07,0.4087816665844487,4e-07,3.094252063180309e-07,84,0.179942721157398,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
3.715333865688404e-07,0.23931920829020623,5.764933970151066e-07,2.4825479696517175e-07,259,0.18675635626495643,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.2449727030763895e-07,0.3965029366366686,5.372569964161437e-07,3.3692153415686487e-07,28,0.49199971599256864,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
2.0020579321818783e-07,0.8828719644891091,4.2124514026478837e-07,2.1197009114325108e-07,469,0.4916318310718121,1,reflection_band,1510.0,5,20,0.5,0.2,0.3
