Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2e-07,0.50498144137068,6e-07,1.8655900125400398e-07,96,0.4812694462399236,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5184835041313112,5.735983287818589e-07,3.612805883440915e-07,83,0.4943433757441515,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2548999160060095e-07,0.4722171151126805,4.567351769488094e-07,3.653881415590475e-07,43,0.4973381929705656,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.597197510160258e-07,0.5898638602034421,5.054006117187935e-07,2.0638860192252994e-07,81,0.487920719689683,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.27880313040021143,4e-07,3.1660860836213883e-07,66,0.029418450208591938,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.9742895518012225e-07,0.5167222997232815,4.108465204933794e-07,3.2867721639470355e-07,4,0.48972987839128473,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9638582118356353e-07,0.4605374309825442,4.0251290187955987e-07,3.220103215036479e-07,194,0.0034906175641128824,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.6620157059797727e-07,0.11663760558367092,5.053968717800736e-07,4.043174974240589e-07,338,0.4036502828808038,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.704743114661355e-07,0.28460011132941637,4e-07,1.876442077510439e-07,123,0.08535577715566355,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7134674145060457e-07,0.4528370547255638,5.14489889136817e-07,4.115919113094536e-07,152,0.4980350900503264,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.186541964371112e-07,0.4135249124509638,4.64387531296266e-07,1.3846153225297071e-07,373,0.45120092164412395,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.0912354644208948e-07,0.26700735462281255,4.4799846970995395e-07,3.583987757679632e-07,160,0.4982878660836201,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.689749345447467e-07,0.6114878475822342,4.7228251914363045e-07,2.2210432283318472e-07,349,0.4464804158424055,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.522254109917741e-07,0.4222220603871946,5.426710890323827e-07,2.83236641134938e-07,68,0.4933872003620295,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.949680824610049e-07,0.6141976342342984,6e-07,3.462897460037851e-07,113,0.49220353278989787,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.2116459536888067e-07,0.6383196044020721,4.991653206447142e-07,2.0306138010538704e-07,478,0.39641972605274567,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.346180631971804e-07,0.5711967800415418,5.947334733202348e-07,2.872248758897759e-07,490,0.2919508317909557,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5133999524193216,5.562386259512107e-07,3.265658104189869e-07,78,0.228677911527772,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.671198341068202e-07,0.7895150933041181,5.734180716122169e-07,3.0175331120748274e-07,387,0.19693405695149657,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5576027255561067e-07,0.35869535918657375,6e-07,3.4709838712749667e-07,79,0.4996604274033957,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.655887494628736e-07,0.5839790599348851,6e-07,2.6386079974459704e-07,106,0.08910714916969821,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3090647842581869e-07,0.525484287823807,6e-07,1.7901309526591172e-07,74,0.4409746594380512,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.176335181182544e-07,0.30530404062586247,5.678899996505276e-07,2.389396362887856e-07,410,0.47837534984736135,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.3743188358640766e-07,0.5843572561337969,5.988865307705015e-07,1.0441698939318e-07,407,0.28771192693391906,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6290177544283424,4.916528968432631e-07,3.2610251819250827e-07,66,0.49074834905348036,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2077319457389413e-07,0.48675472225672156,4.98095559418478e-07,3.4681616761797485e-07,432,0.48597045250358933,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.6126382350331745e-07,0.1915681083197531,5.086846605831921e-07,3.0105295069480976e-07,476,0.1437224907138338,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.059933225214117e-07,0.5284855209343948,4.53823900051115e-07,1.600040219369244e-07,60,0.40342588609423763,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.969037913597137e-07,0.4114555837823187,4.194484667245904e-07,1.3057118780154278e-07,399,0.45029300008701073,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5197711590665224e-07,0.5729845453607514,6e-07,3.7060410359797504e-07,141,0.49950962080936506,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2196714621436211e-07,0.6428516406216455,4e-07,2.361095372613241e-07,91,0.4631882411860492,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.3738901859513824,5.892311888610496e-07,1.5169070110757242e-07,131,0.3953979444307917,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.4669859743616625,6e-07,1.5703388408782665e-07,98,0.2015073011471306,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.090824721213989e-07,0.6446810331468951,5.759423886979433e-07,3.1667115966621313e-07,365,0.13116953187682023,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.3780512262235338,4.059864524334059e-07,1.3787512639927208e-07,110,0.04040628388062671,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1564070254566804e-07,0.1222363863678325,4.161904853331478e-07,3.328461142339013e-07,15,0.492472211341437,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.228596483471401e-07,0.6024254753781233,4e-07,3.2e-07,132,0.013540506640375403,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.7108257160471941,4.621670092685021e-07,2.550206233730143e-07,95,0.4136034841132115,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6268102348994298,4.5594534042684636e-07,1.7231878837159864e-07,108,0.027069356892690362,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.8819168543546e-07,0.2520693597891563,4e-07,1.4956076082267532e-07,93,0.3835544362533222,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,4.512240742733853e-07,1.7643609416763738e-07,99,0.5227222645580607,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.3745166749484677e-07,0.5408182059627625,5.280242839621947e-07,2.3117232847550005e-07,63,0.3696581471333874,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3272441985917312e-07,0.3104529434360789,5.917179730718349e-07,4.60701705676394e-07,66,0.4998880904902995,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.0756353825332056e-07,0.4640426917765852,5.895881425114801e-07,3.192819262594338e-07,430,0.1435267147623346,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.714146018208904e-07,0.6799576197076991,4.659440788164094e-07,3.189882980774109e-07,140,0.0648806550987494,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.4998954937086896e-07,0.8759587962463122,5.473231443304308e-07,2.5572697667800394e-07,101,0.1640668625704712,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.242761024064169e-07,0.27731876367740305,6e-07,3.7367825414856525e-07,138,0.4743010910916223,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5044166053698277,6e-07,3.2859424486943887e-07,121,0.49989519072843247,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.328910277537828e-07,0.34792959132852125,4.96856635398052e-07,2.30626501742107e-07,40,0.47940950384402137,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1199521381068236e-07,0.5848582358818903,4e-07,1.3325609578266158e-07,122,0.029006206691310377,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5184835041313112,5.735983287818589e-07,3.612805883440915e-07,66,0.49434289099002754,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,6e-07,3.7060410359797504e-07,141,0.49847287759788816,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1564070254566804e-07,0.3104529434360789,5.917179730718349e-07,4.60701705676394e-07,66,0.4999983590540994,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,4.512240742733853e-07,1.7643609416763738e-07,121,0.5167274640312399,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7134674145060457e-07,0.4528370547255638,5.14489889136817e-07,4.115919113094536e-07,99,0.49757535138116954,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5044166053698277,6e-07,3.2859424486943887e-07,4,0.4979745731037819,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.9742895518012225e-07,0.5167222997232815,4.512240742733853e-07,1.7643609416763738e-07,99,0.48734073611807155,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,4.512240742733853e-07,2.0638860192252994e-07,81,0.45755012201538875,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5184835041313112,5.735983287818589e-07,2.0638860192252994e-07,81,0.14935035791362264,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.49330311285406425,6e-07,3.462897460037851e-07,113,0.4999742379706781,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3272441985917312e-07,0.3104529434360789,6e-07,3.7060410359797504e-07,141,0.49996075384425614,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5044166053698277,6e-07,2.83236641134938e-07,68,0.49641068114922127,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5576027255561067e-07,0.35869535918657375,6e-07,3.7060410359797504e-07,141,0.49974204509520914,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.0912354644208948e-07,0.26700735462281255,4.4799846970995395e-07,3.583987757679632e-07,66,0.4983123976429876,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3272441985917312e-07,0.26700735462281255,4.4799846970995395e-07,3.583987757679632e-07,175,0.4971782059022963,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.969037913597137e-07,0.4114555837823187,4.512240742733853e-07,1.7643609416763738e-07,99,0.4827758604037446,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3272441985917312e-07,0.5044166053698277,6e-07,3.2859424486943887e-07,121,0.4990772856663293,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5576027255561067e-07,0.35869535918657375,6e-07,1.7643609416763738e-07,99,0.4467897004387924,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5576027255561067e-07,0.35869535918657375,6e-07,3.328461142339013e-07,15,0.49886433656760415,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7134674145060457e-07,0.4528370547255638,5.14489889136817e-07,4.115919113094536e-07,99,0.49757535138117026,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,4.512240742733853e-07,2.361095372613241e-07,91,0.39995828202728617,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5044166053698277,6e-07,3.4709838712749667e-07,79,0.4999691906632596,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.9742895518012225e-07,0.6621651004063143,4.512240742733853e-07,2.2541002657572657e-07,99,0.49433165157684766,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5576027255561067e-07,0.6621651004063143,4.512240742733853e-07,1.7643609416763738e-07,99,0.4881225223015734,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.7134674145060457e-07,0.4528370547255638,5.14489889136817e-07,3.328461142339013e-07,15,0.22039939380213927,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.5044166053698277,6e-07,3.2859424486943887e-07,121,0.4998951907284324,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1564070254566804e-07,0.5729845453607514,6e-07,3.7060410359797504e-07,141,0.47365289269051125,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.6621651004063143,4.512240742733853e-07,1.7643609416763738e-07,99,0.5227222645580687,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
