Lambda,DC,w,w_c,N,Fitness,generation,optimizer_type,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.1009146327862493e-07,0.4733315373269209,4.1785245671756726e-07,3.3428196537405375e-07,11,0.001222110093514,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.602815071543549e-07,0.189135541488346,5.064883139003439e-07,2.9407926092862256e-07,159,0.000305831568378,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.767058616200381e-07,0.2613908153157802,4.365971792494673e-07,3.4927774339957385e-07,89,0.0002244354726028,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.88283348827109e-07,0.6730959604686385,5.050011540801977e-07,2.988022906551064e-07,435,0.0517073590033348,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.753148445860689e-07,0.1469815560167584,4.365376471630712e-07,3.108247245299072e-07,464,0.0015162334176232,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.630412787879922e-07,0.2467770931286562,5.23543794311767e-07,1.3291148597751004e-07,38,0.0794278854476584,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.35122381754222e-07,0.2800593434861807,5.662128668456366e-07,4.460675815238557e-07,420,1.4177653969832133e-05,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1292181654677898e-07,0.4356296132347236,4.708061024104298e-07,1.889373096152804e-07,237,0.0058454494464487,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.742070308579837e-07,0.3628759942758264,5.51249436778765e-07,2.3344625420671122e-07,366,0.1630050207658505,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.879874089579588e-07,0.4690671393722213,4.288062421455867e-07,2.979223986375426e-07,134,0.0009535810567054,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.379771670765553e-07,0.4539512906033328,5.648590719144773e-07,3.347357537645608e-07,330,0.0008239969733243,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.817425373700838e-07,0.1989653536569806,4.09770796543512e-07,3.278166372348096e-07,435,0.0006782189032202,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7007502366772385e-07,0.4752514964633313,4.467271341846164e-07,3.573817073476932e-07,6,8.406665633502834e-05,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.8287463030144325e-07,0.4952187444823206,4.807639341264569e-07,1.6061503531502818e-07,4,0.0273620251345875,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.3361305837606827e-07,0.8983091504757206,4.4548781430923946e-07,3.563902514473916e-07,250,0.0053340610899433,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.098483213700758e-07,0.6852694622181246,4.099248628316272e-07,2.7021387785133944e-07,7,0.0461148079636558,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.329014157411483e-07,0.5628333160784482,4.0922772508553474e-07,3.273821800684278e-07,253,0.0001869631823094,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.500954163995428e-07,0.5875570722490682,4.117062816020327e-07,2.3759532754446126e-07,228,0.0003336590063313,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.211881039934314e-07,0.5661934062685752,4.813792936043557e-07,3.851034348834846e-07,319,0.0001187045655294,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.2089607562235825e-07,0.8840983066762693,4.82061533847414e-07,3.528712702451165e-07,472,1.217489229667071e-05,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.515302089740872e-07,0.4165677971317224,5.79804560958522e-07,2.0673417179774899e-07,373,0.0031248560419721,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.6462582337394053e-07,0.8555119622378335,5.512498727100465e-07,4.2298741648742283e-07,255,6.564303992141377e-06,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.591471981782399e-07,0.1248075734842347,4.5128288157561693e-07,1.496161286661448e-07,370,0.0824532568323345,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.074658382006733e-07,0.8048527664490602,4.179269556905882e-07,3.3434156455247054e-07,172,0.0667947525914009,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.443384012560725e-07,0.4154414476280185,4.69257966875335e-07,1.6099578620469857e-07,171,0.0047122008695195,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1246282786479777e-07,0.397982347108761,5.948300391975748e-07,3.382135254617229e-07,475,4.626363232901907e-05,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.160116129397501e-07,0.4721109246663171,4.088810145254778e-07,1.079815619378187e-07,239,0.0344696299762561,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.752260191076226e-07,0.1718424966130763,4.757370997082708e-07,3.805896797666167e-07,474,4.356220498542218e-05,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.571691528634113e-07,0.4777138308708458,4.309279363619618e-07,1.801769661216686e-07,121,0.1083005421706578,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.466790759343247e-07,0.3081785133774646,4.252167752577349e-07,3.40173420206188e-07,128,0.000154338310026,1,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.0061900219326365e-07,0.5006095555401949,4.404159913292983e-07,2.2349108638976279e-07,480,0.002246418158126243,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.5684306534016765e-07,0.4388506477141675,4.012644438456372e-07,3.210115550765098e-07,364,0.00010867352577112386,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.690174192306589e-07,0.8034961446797431,5.325318513694627e-07,1.674173438701689e-07,373,0.01691387365616807,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.962607633026541e-07,0.4420553448026066,4.822431170394208e-07,2.415087781013166e-07,199,0.0008699320318587409,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.973385725883952e-07,0.4287039556518416,5.182682563219596e-07,1.464944637666706e-07,164,0.009964735079514364,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.383394661662265e-07,0.1881401587175782,4.0586844707668253e-07,3.2469475766134604e-07,315,0.00010231487921914093,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.0658556092456189e-07,0.2955543456962509,4.1102991079851293e-07,3.288239286388104e-07,429,0.00021102685661643768,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.727062260119109e-07,0.5515164574383836,4.377595390668392e-07,2.1737817698666705e-07,373,0.0017367004850866357,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1311114911017267e-07,0.5370523050047192,4.734764408550284e-07,1.3951976394425198e-07,232,0.014182011046573337,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.106235080099011e-07,0.2662143656062236,5.558864180757484e-07,1.2439511850879686e-07,474,0.034417004985992,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.747532676860159e-07,0.6972082185131275,4.757790637346217e-07,3.806232509876973e-07,190,0.00015945085063919412,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.50531229326825e-07,0.5808557575098304,4.189265041542748e-07,2.2649729118586745e-07,482,0.0003962385542774142,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.570592461806826e-07,0.6572223920696653,5.139761809406896e-07,1.952277924287345e-07,291,0.008229270869448588,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.0556196862044415e-07,0.5777022751827274,4.28022382240022e-07,3.424179057920176e-07,490,0.29415772038650734,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.822322286700621e-07,0.4595129314324551,5.134306378759232e-07,1.5108220601758057e-07,70,0.17828598401060813,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.121569223216668e-07,0.6962614308914455,5.295208994972739e-07,1.0800036089946705e-07,205,0.012105459884228339,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.425047498436849e-07,0.2614793306865212,5.625555421286701e-07,3.450292568008532e-07,280,6.209890327803898e-06,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.880675010814511e-07,0.1065870964367726,4.5325523294049174e-07,1.668016793376489e-07,15,0.00719720020485112,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.070892522540257e-07,0.3364672761561951,5.573834714151565e-07,3.330989238571061e-07,324,8.923922432023311e-06,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.470187275700785e-07,0.3200539381109372,5.742181646429042e-07,1.0071676274970286e-07,420,0.022918225481575443,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.964401968784656e-07,0.6731775573108731,5.256357937254376e-07,2.973521800036442e-07,263,0.24779712118661262,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.143097706223262e-07,0.1606110437500103,5.458474464242785e-07,2.550259336906792e-07,277,0.0012369420750826283,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.340945552535489e-07,0.5076205304192639,5.658484748620354e-07,3.691383960403272e-07,212,9.823340550401153e-06,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.403992660909898e-07,0.2811931209478344,4.17600223917101e-07,3.340801791336808e-07,242,3.591305982763402e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.360523378574802e-07,0.3673341348112953,5.250656804871303e-07,3.560266442771385e-07,113,7.100850647501152e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1619718043819818e-07,0.6436565091865987,4.918031263316602e-07,3.934425010653282e-07,298,1.7744913574902782e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.2780216687380362e-07,0.555953980679221,5.105670498962635e-07,1.9769709895934214e-07,466,0.005841436468925271,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.369845251942127e-07,0.4280629750415438,4.5504303942119273e-07,2.798744611795303e-07,77,0.0014870354774640365,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.649934614995263e-07,0.589691594330705,5.123756023054033e-07,1.6613482339416145e-07,470,0.19176140111271026,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.5537213991623645e-07,0.6229715070864648,5.190434289805799e-07,3.372184623479289e-07,288,0.047108313196218186,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1009146327862493e-07,0.4733315373269209,4.1785245671756726e-07,3.3428196537405375e-07,11,0.0012221100935140932,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.602815071543549e-07,0.189135541488346,5.064883139003439e-07,2.9407926092862256e-07,159,0.0003058315683780524,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.767058616200381e-07,0.2613908153157802,4.365971792494673e-07,3.4927774339957385e-07,89,0.0002244354726028557,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.88283348827109e-07,0.6730959604686385,5.050011540801977e-07,2.988022906551064e-07,435,0.05170735900333474,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.753148445860689e-07,0.1469815560167584,4.365376471630712e-07,3.108247245299072e-07,464,0.0015162334176232065,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.630412787879922e-07,0.2467770931286562,5.23543794311767e-07,1.3291148597751004e-07,38,0.07942788544765779,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.35122381754222e-07,0.2800593434861807,5.662128668456366e-07,4.460675815238557e-07,420,1.4177653969832131e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1292181654677898e-07,0.4356296132347236,4.708061024104298e-07,1.889373096152804e-07,237,0.005845449446449255,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.742070308579837e-07,0.3628759942758264,5.51249436778765e-07,2.3344625420671122e-07,366,0.1630050207658504,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.879874089579588e-07,0.4690671393722213,4.288062421455867e-07,2.979223986375426e-07,134,0.0009535810567053383,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.379771670765553e-07,0.4539512906033328,5.648590719144773e-07,3.347357537645608e-07,330,0.0008239969733243377,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.817425373700838e-07,0.1989653536569806,4.09770796543512e-07,3.278166372348096e-07,435,0.0006782189032200249,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7007502366772385e-07,0.4752514964633313,4.467271341846164e-07,3.573817073476932e-07,6,8.406665633502834e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.8287463030144325e-07,0.4952187444823206,4.807639341264569e-07,1.6061503531502818e-07,4,0.027362025134587502,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.3361305837606827e-07,0.8983091504757206,4.4548781430923946e-07,3.563902514473916e-07,250,0.0053340610899433195,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.098483213700758e-07,0.6852694622181246,4.099248628316272e-07,2.7021387785133944e-07,7,0.04611480796366075,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.329014157411483e-07,0.5628333160784482,4.0922772508553474e-07,3.273821800684278e-07,253,0.0001869631823094667,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.500954163995428e-07,0.5875570722490682,4.117062816020327e-07,2.3759532754446126e-07,228,0.0003336590063313223,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.211881039934314e-07,0.5661934062685752,4.813792936043557e-07,3.851034348834846e-07,319,0.00011870456552947264,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.2089607562235825e-07,0.8840983066762693,4.82061533847414e-07,3.528712702451165e-07,472,1.2174892296670768e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.515302089740872e-07,0.4165677971317224,5.79804560958522e-07,2.0673417179774899e-07,373,0.003124856041972156,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.6462582337394053e-07,0.8555119622378335,5.512498727100465e-07,4.2298741648742283e-07,255,6.564303992141377e-06,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.591471981782399e-07,0.1248075734842347,4.5128288157561693e-07,1.496161286661448e-07,370,0.08245325683233455,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.074658382006733e-07,0.8048527664490602,4.179269556905882e-07,3.3434156455247054e-07,172,0.06679475259140231,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.443384012560725e-07,0.4154414476280185,4.69257966875335e-07,1.6099578620469857e-07,171,0.0047122008695295635,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.1246282786479777e-07,0.397982347108761,5.948300391975748e-07,3.382135254617229e-07,475,4.626363232901907e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.160116129397501e-07,0.4721109246663171,4.088810145254778e-07,1.079815619378187e-07,239,0.034469629976255384,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.752260191076226e-07,0.1718424966130763,4.757370997082708e-07,3.805896797666167e-07,474,4.356220498542213e-05,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.571691528634113e-07,0.4777138308708458,4.309279363619618e-07,1.801769661216686e-07,121,0.10830054217065828,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.466790759343247e-07,0.3081785133774646,4.252167752577349e-07,3.40173420206188e-07,128,0.0001543383100260407,2,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.0556196862044415e-07,0.5777022751827274,4.28022382240022e-07,3.424179057920176e-07,490,0.29415772038650734,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.6545126298742858,4.4037059766775526e-07,3.5229647813420425e-07,500,0.2319740151583208,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7510591107491347e-07,0.4909007900970588,4.112949672805586e-07,3.290359738244469e-07,411,0.0004664832567336325,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.714771825933456e-07,0.9,6e-07,4.8e-07,500,2.1647042829391876e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.07746221268011e-07,0.60955698182493,4.407553323784398e-07,3.5260426590275187e-07,500,0.12714732013637914,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.0478984541820064e-07,0.4961792311114932,4e-07,2.2718380338294585e-07,297,0.008599122827224772,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.710804084851953e-07,0.9,4.496147243245107e-07,3.596917794596086e-07,500,0.006971390599251258,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.9,6e-07,4.8e-07,500,3.213244269820973e-07,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.838570914089316e-07,0.5604036261886726,4.2158990570666797e-07,2.598152389578767e-07,413,0.0011743276952078943,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.6956972662118803e-07,0.6058460327791901,4.5949222100827345e-07,3.675937768066188e-07,500,0.00021741029021788672,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.9,6e-07,4.8e-07,500,3.213244269820973e-07,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.357229158545201e-07,0.8381047389189658,6e-07,3.9017903901538654e-07,500,4.55168593579686e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.733259924051135e-07,0.5758550243080923,4.2269418724585277e-07,2.745137812376951e-07,485,0.0020008173985274678,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.2837510189080928e-07,0.4585132819918292,4e-07,1.2180151202630858e-07,192,0.008840513143260615,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2e-07,0.5575513346062455,4e-07,1.1498789093409284e-07,2,9.638404282879936e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.4503496544272503e-07,0.6174524791312694,4.7375712491333066e-07,3.7900569993066455e-07,500,3.3206735756912366e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.6936805053173736,6e-07,4.8e-07,500,1.6751641478195026e-06,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.9168238813110175e-07,0.799102090398882,4.823904981941785e-07,3.859123985553428e-07,500,1.1929375059411622e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.011155383802618e-07,0.457962661918367,4.2160914844765284e-07,2.9778292057552184e-07,369,0.0011920524137963024,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2e-07,0.38386793643201944,4e-07,1.4968464803791044e-07,303,0.012378930285996056,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.6862904219802031,6e-07,3.589428072802491e-07,500,0.0016290561059642747,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.0157114292494005e-07,0.5359313100697743,4e-07,3.2e-07,391,0.0007589081625046187,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7614371559249315e-07,0.4432387153868263,4e-07,3.1424412801691316e-07,421,7.05269860606107e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.5619730572480103,6e-07,4.8e-07,500,2.1462667106869293e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7160685039490565e-07,0.28870157426691867,4.1786414254535946e-07,3.342913140362876e-07,248,0.00011894264412165932,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.3503709176726145e-07,0.7810657305548299,5.218344034776136e-07,3.555735104225623e-07,500,5.140884378800529e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.930090864909867e-07,0.6422412036836926,4.904344615377208e-07,3.9234756923017666e-07,500,2.345172316920007e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.344994441843569e-07,0.5857956695409401,4.5874049429252583e-07,3.6699239543402067e-07,499,0.0003062429147084913,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7055035484820223e-07,0.5246725777342929,4e-07,2.937603796529027e-07,347,0.00032969225479923437,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.583019277319944e-07,0.5883416882448586,5.028780717349368e-07,4.023024573879494e-07,500,1.104379970836675e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.7004346223229604e-07,0.6363053197392288,5.458531965347954e-07,3.491488177825474e-07,500,0.0010851223107871258,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2e-07,0.1,4e-07,1e-07,2,0.08510679810381021,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.4715030331259864e-07,0.9,5.000902747076168e-07,3.868150624475347e-07,500,4.1655914743532235e-06,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.892444817499989e-07,0.5051534185524085,4.2605567600960586e-07,3.408445408076847e-07,398,0.004682998602856821,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.9,6e-07,4.8e-07,500,3.213244269820973e-07,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2e-07,0.31450530346605077,4e-07,1e-07,196,0.009745385065018632,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.7542512142691494e-07,0.40419564096976124,4e-07,2.3257206836619006e-07,253,0.0031239971391427515,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
2.383126900579893e-07,0.9,6e-07,4.8e-07,500,1.2720017805919517e-06,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
4e-07,0.4573370296448154,6e-07,4.8e-07,500,9.875492280604974e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.6136471569629486e-07,0.752338239197306,5.281957659210274e-07,4.2255661273682193e-07,500,9.729790447975476e-06,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
3.4376575084261885e-07,0.6669170457220097,4.7581533822305264e-07,3.806522705784421e-07,500,3.1764390893863044e-05,3,WOA,reflection_band,1450.0,8,20,0.2,0.3,0.5
