Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.129781164435299e-07,0.32846118998304696,6e-07,3.298513733230501e-07,115,0.49990057268769045,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
3.6936790433306966e-07,0.48260420303038876,4.184982301675661e-07,1.687158968278462e-07,85,0.07103274643145499,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
3.79206690968653e-07,0.10072175375365422,5.800085658725511e-07,4.0697977411156693e-07,5,0.4998093092245803,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2e-07,0.3352782669607891,4.7127182136973295e-07,2.2803452433762496e-07,143,0.4928705295650044,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2e-07,0.499903885361666,6e-07,2.1946501182212504e-07,136,0.4948427078400455,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
3.544407003323483e-07,0.7992496386205091,4.7261974636611256e-07,1.565151870152505e-07,428,0.5946377684464088,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2.7636782807152514e-07,0.10616249995724641,5.717539509539802e-07,3.6838797885883535e-07,449,0.4998714209695516,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2.866389004615914e-07,0.1798953895965152,4.882448270552306e-07,2.0276864475333523e-07,286,0.47969613699665514,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
3.230878823020639e-07,0.7053733005535197,6e-07,1.9006144936422076e-07,138,0.00721209050428415,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
3.969252590554653e-07,0.12490649303682151,5.355266111269635e-07,1.0592578163520368e-07,53,0.32148272059936145,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2.6035595953895144e-07,0.6534892935783574,6e-07,2.2307328859068903e-07,65,0.49513361434291947,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2e-07,0.26382904715088346,4e-07,2.0768128752200544e-07,51,0.420208118722918,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
2.06296794168552e-07,0.2566301937489363,5.63976286025177e-07,3.7401210761578196e-07,123,0.499977109084825,1,reflection_band,1520.0,10,20,0.5,0.2,0.3
