Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.268976312003418e-07,0.6899396812889977,4e-07,2.577572161809988e-07,119,0.48931926303743917,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.22125140342862e-07,0.3146941038374815,6e-07,3.491855449506472e-07,67,0.49994960802360405,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.8522737191689957e-07,0.18718478735410804,4.2399278116691457e-07,2.2527983668000446e-07,379,0.1761376669200129,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5963535515523979,4.0381576593364775e-07,1.7626092199300544e-07,141,0.07721411325306032,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5482540454685624e-07,0.7878465298643891,5.42944368414516e-07,4.3435549473161284e-07,322,0.4996747114398215,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1882104956930544e-07,0.8287960173380923,5.599971220884862e-07,1.0656019966419263e-07,220,0.12253938273611248,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3785189212069855e-07,0.29884700250063534,4e-07,1.834267913208858e-07,109,0.2753858531971076,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.249834808947145e-07,0.4336247654732514,4e-07,3.2e-07,67,0.12776419856557858,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.0570919932991728e-07,0.4533980355231426,4e-07,3.0728952295042836e-07,114,0.18585184906318689,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3720971331076692e-07,0.7549972372438308,4.0105564219057075e-07,3.208445137524566e-07,231,0.21537744210027565,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.2010839237985212,4.853263515873926e-07,3.00805641440597e-07,308,0.4972519104493755,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.3038590626468595e-07,0.5206117732755031,4.4161130857239615e-07,3.5328904685791694e-07,117,0.06569072305447347,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.586724500603935,5.179183469556613e-07,2.3045323780842444e-07,85,0.4834855801545548,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.4749471350688087e-07,0.37602321426807683,4.7263062948798825e-07,3.4045022575581266e-07,337,0.3365261337340709,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.374395956226119e-07,0.48601769420339797,4e-07,2.2378507895582176e-07,133,0.23095362489065432,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5806469385256905e-07,0.28644314928132114,4.975285780024433e-07,2.385199051451635e-07,496,0.49000202764724593,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.03449825597182e-07,0.7238036483096782,5.57468706904303e-07,2.3186611017428348e-07,278,0.27084224471524304,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.8015477740852213e-07,0.41476575786691405,6e-07,1.8914534871317552e-07,61,0.4279989204846356,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.22426090997243506,5.530786738004873e-07,4.2471089734890216e-07,411,0.4999276053427751,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.504818748243336e-07,0.7388820271308288,5.213514762694763e-07,1.8272288922404104e-07,459,0.4516553411955029,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,4.789475964144016e-07,3.22887818796187e-07,152,0.8035025109956371,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.864291300160407e-07,0.3041482553996999,5.87396361666753e-07,3.2844047747246956e-07,139,0.268653764560397,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6963845868073315,6e-07,2.3691747739190543e-07,108,0.49587389615150274,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.4156245530299614e-07,0.7704349308229655,4.733113109735778e-07,2.3079236486483254e-07,225,0.483430966648029,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.518452995303706e-07,0.5308239536664343,5.185322430447623e-07,3.787163339949191e-07,239,0.4994865787840512,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.272844005232892e-07,0.4154164821524811,6e-07,2.827467301186899e-07,75,0.49569984762979535,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2403822452038025e-07,0.3503114336593519,6e-07,1.7695705683638413e-07,107,0.43812179878489643,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.968163773820507e-07,0.4766119728517527,4.723580181601871e-07,2.8504042587051214e-07,130,0.11952222455371003,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.761502411174685e-07,0.43346209232109045,5.020181927462984e-07,2.538394761154662e-07,110,0.07960174082133147,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.1524620154411666e-07,0.661094677443607,4.688071154670431e-07,3.5811433089595106e-07,111,0.044310396120867596,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.3443007657178644e-07,0.5183424224691304,4.792136998155407e-07,1.3522892364543835e-07,109,0.45119327950291716,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.539698265985067e-07,0.5514060473899578,5.39895352237148e-07,3.2665904675947904e-07,104,0.27720946770093985,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.494266833192095e-07,0.8128830272159594,4.5690918730007703e-07,2.8523370100558645e-07,107,0.14060407262635763,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.3842609323338507e-07,0.5950624240468172,4.2687945991756127e-07,2.8869105637591316e-07,21,0.4831319323352386,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.976665140924857e-07,0.20541746661167962,5.18154543721359e-07,1.1877961791499813e-07,481,0.38229334326309095,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.8441803481131003e-07,0.7225993767112837,6e-07,1.490776380361434e-07,129,0.26951571141759556,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.556285995161424e-07,0.4635690946022366,6e-07,2.906989655068669e-07,64,0.1535183278936295,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.2457507078857304e-07,0.5392214561201005,4e-07,2.778419519282859e-07,140,0.22345650317344534,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1553095980854023e-07,0.43558599123308106,4.362641777806408e-07,3.4901134222451267e-07,166,0.4980395157617008,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.689001916347348e-07,0.6240295676240846,4e-07,1.9927389357035546e-07,121,0.4761266944107816,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.0251281440435642e-07,0.8151366672611569,5.275577780327615e-07,2.8271865677301537e-07,287,0.45190316573542744,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.232402910763853e-07,0.5581545670073736,5.379979235604448e-07,2.1035053885670778e-07,438,0.4848629022521535,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.25200117021271e-07,0.3904173631495088,4.355709048898851e-07,3.1589002579178463e-07,310,0.0780023126108827,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.143026108445431e-07,0.27006641081932065,6e-07,1.2884811489001628e-07,78,0.36029715784370425,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.97235094112443e-07,0.8659094094902705,5.527409503176183e-07,3.9082597963857876e-07,433,0.4828900879492626,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.45664813903624635,4.959170084390296e-07,3.5357304350164095e-07,92,0.4992791514148415,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.3128987592118943e-07,0.5251531735537978,6e-07,2.409370744969671e-07,69,0.3558119121762772,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.4981721454363341,4e-07,1.813974801590803e-07,111,0.49003930314976873,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1500251730796983e-07,0.5573292398171863,6e-07,2.772953794208099e-07,83,0.49173285507106246,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5223976960294144e-07,0.25930777294388374,5.200263071861498e-07,2.538882342934708e-07,107,0.19841767427930793,1,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.22125140342862e-07,0.3146941038374815,6e-07,3.491855449506472e-07,67,0.499949608023604,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.5308239536664343,5.185322430447623e-07,3.787163339949191e-07,239,0.4960199683438087,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,4.789475964144016e-07,3.22887818796187e-07,433,0.8177235703242047,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6963845868073315,4.789475964144016e-07,3.22887818796187e-07,152,0.49473407560256527,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.4981721454363341,4e-07,1.813974801590803e-07,111,0.22497958071563384,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.4749471350688087e-07,0.37602321426807683,4.7263062948798825e-07,1.813974801590803e-07,338,0.31085783768699676,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.45664813903624635,4.975285780024433e-07,2.385199051451635e-07,496,0.49060636139554514,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.504818748243336e-07,0.7388820271308288,5.213514762694763e-07,1.8272288922404104e-07,459,0.45165534119555983,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,4.789475964144016e-07,1.813974801590803e-07,111,0.24188042361520481,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1500251730796983e-07,0.5573292398171863,4.362641777806408e-07,3.4901134222451267e-07,166,0.49704423034177664,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.6899396812889977,4e-07,2.577572161809988e-07,119,0.4303068695554067,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.2010839237985212,4.853263515873926e-07,3.00805641440597e-07,411,0.49781528814625686,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.5806469385256905e-07,0.28644314928132114,4.789475964144016e-07,3.22887818796187e-07,152,0.4973500513404467,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.22426090997243506,5.530786738004873e-07,4.2471089734890216e-07,121,0.49992750014104276,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6963845868073315,5.185322430447623e-07,3.787163339949191e-07,239,0.4999702120351492,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.7549972372438308,4.0105564219057075e-07,3.208445137524566e-07,231,0.14034091429516207,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.22426090997243506,5.530786738004873e-07,3.787163339949191e-07,239,0.49757898259962563,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.0251281440435642e-07,0.6963845868073315,6e-07,2.3691747739190543e-07,108,0.4958379191385028,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.6963845868073315,6e-07,2.385199051451635e-07,496,0.49596277330276844,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1553095980854023e-07,0.43558599123308106,4.362641777806408e-07,2.385199051451635e-07,496,0.4967623795636671,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.518452995303706e-07,0.5308239536664343,5.185322430447623e-07,3.491855449506472e-07,67,0.49686489357038083,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.45664813903624635,4.959170084390296e-07,1.2884811489001628e-07,78,0.4578516173437468,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.2010839237985212,4.789475964144016e-07,3.22887818796187e-07,152,0.4976863968682173,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.45664813903624635,5.42944368414516e-07,4.3435549473161284e-07,322,0.4999627508692585,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.272844005232892e-07,0.22426090997243506,5.530786738004873e-07,4.2471089734890216e-07,411,0.4999317158808547,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.97235094112443e-07,0.8659094094902705,5.527409503176183e-07,3.9082597963857876e-07,322,0.4828908372598288,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,5.42944368414516e-07,4.3435549473161284e-07,322,0.49663558029790533,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5644485490471026,5.42944368414516e-07,4.3435549473161284e-07,322,0.4999063563513011,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.22125140342862e-07,0.3146941038374815,6e-07,2.3691747739190543e-07,108,0.4963318636580761,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.5308239536664343,5.185322430447623e-07,3.787163339949191e-07,239,0.4958539006522884,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.2010839237985212,6e-07,2.3691747739190543e-07,108,0.49187446553910674,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.586724500603935,5.179183469556613e-07,2.3045323780842444e-07,239,0.48348941784289473,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.769752230155816e-07,0.2010839237985212,4.853263515873926e-07,3.00805641440597e-07,75,0.4948004284860108,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1950286453556418e-07,0.586724500603935,5.179183469556613e-07,2.3045323780842444e-07,85,0.49486825775340676,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2e-07,0.45664813903624635,4e-07,1.813974801590803e-07,111,0.2908855050177795,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.9854269398933993e-07,0.22426090997243506,5.530786738004873e-07,4.2471089734890216e-07,239,0.4999276057150152,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.230829480330957e-07,0.3146941038374815,6e-07,3.491855449506472e-07,67,0.4170916272465762,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,4.789475964144016e-07,3.22887818796187e-07,152,0.8035025109956794,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
3.5927534483135524e-07,0.3910762182534664,4.789475964144016e-07,3.22887818796187e-07,152,0.8035025109956595,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
4e-07,0.586724500603935,5.18496507115306e-07,2.3045323780842444e-07,75,0.4835672949004579,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
2.1500251730796983e-07,0.5573292398171863,6e-07,2.772953794208099e-07,85,0.49232794551628634,2,reflection_band,1540.0,10,20,0.5,0.2,0.3
