Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.4798039066679165e-07,0.4459494696284865,5.778502984647896e-07,4.367092636412543e-07,46,0.14715731680035815,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.34944283796191905,6e-07,1.4571928464878127e-07,15,0.3387441343359504,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.115058323286448e-07,0.6270523327155377,4.993660760053659e-07,3.4648067576950823e-07,95,0.3731120157866185,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2755081844836686e-07,0.3,4.998056637040464e-07,2.6184605992028375e-07,322,0.1426021008998791,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.34944283796191905,5.20388557862043e-07,4.1631084628963444e-07,118,0.3529912295879126,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2098120320704781e-07,0.47731157246778166,5.20388557862043e-07,4.1631084628963444e-07,322,0.40324357661712473,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.300917103974149e-07,0.5846161966713423,5.955683075667154e-07,2.3352866293945474e-07,124,0.24762057598953238,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2152155534753128e-07,0.32018789057866825,4.539055588956592e-07,3.631244471165274e-07,405,0.2554705245446484,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.115058323286448e-07,0.6270523327155377,5.129414510105765e-07,3.650202425449396e-07,174,0.3149860460341798,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.34944283796191905,6e-07,2.2499548241581542e-07,285,0.39954924621633214,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2755081844836686e-07,0.3,4.998056637040464e-07,2.6184605992028375e-07,118,0.39989242816139225,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2098120320704781e-07,0.47731157246778166,5.20388557862043e-07,2.3352866293945474e-07,124,0.2262074530866846,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.6415154559345115,5.968058594851729e-07,3.2752013494243985e-07,196,0.39092147279463285,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4798039066679165e-07,0.4459494696284865,5.778502984647896e-07,4.519376568277034e-07,74,0.3939973728348539,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4798039066679165e-07,0.4459494696284865,5.778502984647896e-07,4.367092636412543e-07,63,0.03589875025146133,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.72919546227584e-07,0.5358151466204284,5.20388557862043e-07,4.1631084628963444e-07,118,0.3264737658948078,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.564986398368342e-07,0.3169966228431797,4e-07,2.3352866293945474e-07,124,0.3572027897830792,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2904066384704567e-07,0.34944283796191905,6e-07,3.1022907208283793e-07,95,0.5472939591468858,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.454772289459467e-07,0.32018789057866825,4.539055588956592e-07,3.1022907208283793e-07,95,0.14465060475158034,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.31033650478860975,5.240380729184002e-07,2.047614172756298e-07,415,0.3852461692275466,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.300917103974149e-07,0.5846161966713423,5.955683075667154e-07,2.3352866293945474e-07,15,0.3371219161131755,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.3289093865263254e-07,0.6469166650382132,5.968058594851729e-07,3.3263461260070167e-07,196,0.39177521865798354,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4798039066679165e-07,0.4459494696284865,5.778502984647896e-07,2.2499548241581542e-07,285,0.1365749291018621,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2098120320704781e-07,0.47731157246778166,5.20388557862043e-07,4.1631084628963444e-07,46,0.34393361582208365,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.980831178214032e-07,0.6137350030028959,4.998056637040464e-07,2.6184605992028375e-07,131,0.31024407036263535,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.845621883429112e-07,0.3,5.995860190211991e-07,1.8585577542973727e-07,168,0.39994183793055865,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4643483951214984e-07,0.670150957035434,6e-07,2.513781522544031e-07,108,0.13720263129326607,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.115058323286448e-07,0.6270523327155377,4.993660760053659e-07,3.4648067576950823e-07,169,0.3791547486241567,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.1754411050850194e-07,0.6270523327155377,5.20388557862043e-07,4.1631084628963444e-07,118,0.38521474562097285,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.980831178214032e-07,0.6137350030028959,5.649220710346292e-07,4.519376568277034e-07,116,0.16548392969338643,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.980831178214032e-07,0.4982570434800029,4.4567815286060535e-07,2.1397702417439672e-07,82,0.39990517514017176,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4643483951214984e-07,0.4787300526023438,5.649220710346292e-07,4.519376568277034e-07,415,0.08131626201706993,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2755081844836686e-07,0.3,5.986209445139597e-07,2.3384992535317553e-07,161,0.3979198326906252,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.300917103974149e-07,0.47731157246778166,5.20388557862043e-07,4.1631084628963444e-07,118,0.30370225042547677,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.643703865382066e-07,0.6729032101498432,5.612261014099518e-07,3.9895770214784187e-07,169,0.10220363615481882,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2732147725634942e-07,0.4143375086893935,5.129414510105765e-07,3.650202425449396e-07,174,0.3902876443480361,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.5849559185791355e-07,0.34944283796191905,6e-07,3.1022907208283793e-07,95,0.1569726430039666,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.3,5.995860190211991e-07,3.5124082762459966e-07,95,0.3742913747012713,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.454772289459467e-07,0.32018789057866825,4.539055588956592e-07,3.3263461260070167e-07,196,0.3998203195763129,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.3289093865263254e-07,0.6469166650382132,4.71988505329287e-07,2.2499548241581542e-07,118,0.10150179340966019,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.980831178214032e-07,0.6137350030028959,5.649220710346292e-07,4.519376568277034e-07,405,0.38673433204212876,1,reflection_band,1485,5,20,0.4,0.1,0.5
2e-07,0.34944283796191905,6e-07,3.1022907208283793e-07,79,0.39738112849315216,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.4643483951214984e-07,0.4787300526023438,4.993660760053659e-07,3.4648067576950823e-07,169,0.34944732683979196,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2732147725634942e-07,0.4143375086893935,4.993660760053659e-07,3.4648067576950823e-07,169,0.392065065908686,1,reflection_band,1485,5,20,0.4,0.1,0.5
3.4203707649978755e-07,0.31033650478860975,5.240380729184002e-07,3.080547616390408e-07,128,0.28315834516847227,1,reflection_band,1485,5,20,0.4,0.1,0.5
2.2098120320704781e-07,0.47731157246778166,5.20388557862043e-07,3.9895770214784187e-07,322,0.3983332390846847,1,reflection_band,1485,5,20,0.4,0.1,0.5
