Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.050828943201256e-07,0.4561831571071545,5.168130193238506e-07,4.1345041545908054e-07,164,0.5912638020241407,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
2.143779140119561e-07,0.3071154526082617,5.411564371185683e-07,1.5435479423205879e-07,312,0.3780072113110358,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
3.568614441044793e-07,0.6968879455637482,5.074685674627875e-07,1.6475995048433564e-07,73,0.47454877777508686,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
2.8170051007883096e-07,0.8583291737085211,5.115162075885013e-07,4.09212966070801e-07,77,0.45384691818740147,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
3.734427950062434e-07,0.3745887318561805,4.7354893560733623e-07,3.5116983635681483e-07,95,0.1538414681133815,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
2.2351603842689588e-07,0.4957402363038391,5.729369982809728e-07,2.1195947427297526e-07,183,0.4924675542667912,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
2.4715395832386405e-07,0.678027836887995,5.519872044699776e-07,1.6888215095702873e-07,175,0.48349331784373506,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
3.022019401189453e-07,0.265725152369355,5.580706901182847e-07,4.014440191714264e-07,52,0.4671264162990767,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
4e-07,0.6926265079852731,6e-07,1.99543517796878e-07,65,0.40342065571716573,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
3.0595470040744795e-07,0.3586404173676101,6e-07,1.689205909521464e-07,62,0.3877384266352145,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
3.1223928274171217e-07,0.4554565150707356,5.255420324333274e-07,3.8596932406503497e-07,242,0.5015798893792611,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
2.0043455827501918e-07,0.6599714342331461,6e-07,3.5000662653548654e-07,82,0.4999648308959165,1,reflection_band,1480.0,10,20,0.5,0.2,0.3
