Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.396582874040148e-07,0.19133816412775256,5.64419746040882e-07,4.443645781877879e-07,492,0.4999057463587459,1,reflection_band,1483.3333333333333,10.0,20,0.5,0.2,0.3
2.343246136409542e-07,0.5678734467472637,4e-07,1.9106824314791327e-07,127,0.4307438462639122,1,reflection_band,1483.3333333333333,10.0,20,0.5,0.2,0.3
2e-07,0.7086516663898756,5.836275277151717e-07,2.0603635960338533e-07,69,0.4566054975997022,1,reflection_band,1483.3333333333333,10.0,20,0.5,0.2,0.3
3.4973121249385335e-07,0.5955272051180007,5.69021384698805e-07,1.4639069967763962e-07,248,0.22565844455926862,1,reflection_band,1483.3333333333333,10.0,20,0.5,0.2,0.3
