Lambda,DC,w,w_c,N,Fitness,generation,optimizer_type,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.195289712079103e-07,0.1820297275922554,5.597133264153387e-07,1.4548092585090105e-07,380,0.1756472262385875,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.416122963199118e-07,0.7671056964906275,4.6913219490797293e-07,3.753057559263784e-07,97,0.1562975267032634,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.5445529257574945e-07,0.571741953622995,5.334323934911492e-07,3.493893325281464e-07,257,0.1424790981002474,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.084921299705765e-07,0.1873693105977953,4.063192814043314e-07,1.1603339960437846e-07,45,0.1442804592910203,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.942746492790756e-07,0.6081441473020772,4.2230379902306617e-07,3.3784303921845295e-07,372,0.1949413540599128,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.785827887551787e-07,0.8989174140494302,5.128587031188957e-07,3.8964887833703203e-07,255,0.1996039216031634,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.3794713837831846e-07,0.6712783652614089,5.177266556284483e-07,1.5966245705595786e-07,448,0.192755612160906,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0556238710650145e-07,0.2303502670190839,5.23031787977048e-07,3.715581949357289e-07,256,0.2000173019506208,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.080007884505501e-07,0.4652324838004013,5.846448670278126e-07,2.5331717281612414e-07,85,0.1482768713166536,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.0016732599528649e-07,0.1689726703237569,5.770855747456684e-07,1.597783793857241e-07,4,0.2987624532602591,1,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.793615869287705e-07,0.3693350176640027,4.86899966039635e-07,1.916635105328697e-07,340,0.4582753953105518,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.3983678514963334e-07,0.3075430677698748,4.769638989031081e-07,1.4019588938181634e-07,270,0.1590296569242913,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,15,0.2152492650252194,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.7330353210287966e-07,0.3256393085475002,4.673354863210407e-07,1.418646905683852e-07,176,0.129644458638784,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5599984588431538,6e-07,2.90606807861687e-07,500,0.3957177376428602,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.490846023596574e-07,0.249909907155615,4.4156333896890365e-07,1.8757635633499084e-07,216,0.2149677837674476,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.466204019527601e-07,119,0.1999739866661076,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.762497136008418e-07,0.3210332076489636,4e-07,1.521103145112883e-07,244,0.4479921766534279,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.25081689800234e-07,0.3788979297704799,6e-07,3.2275486446643814e-07,500,0.1217321337227535,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5482252923490224,5.336468109359802e-07,3.4025807677160245e-07,377,0.2143097095765004,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.2100027252753103,6e-07,4.042258484622343e-07,500,0.2000558080796597,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.427840328283382e-07,0.1860122324719955,4e-07,1.276877809028876e-07,213,0.1934632543934998,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.7580932899490332,6e-07,4.8e-07,128,0.1999595333015999,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.315592353816966e-07,0.1287001251266801,4.123446431874688e-07,1.6125523099505085e-07,19,0.276709739645407,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.361027267978676e-07,0.3162541303194746,4.595936929317473e-07,1.561245257921069e-07,306,0.1646848245062911,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.905230138902826e-07,0.4076084308956964,5.36575668351555e-07,2.335620343194136e-07,500,0.2290114483275811,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1.1329887749232537e-07,2,0.2801473408419707,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4186822424309384,5.333974874590383e-07,2.2263286218608105e-07,481,0.2381712442970704,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.8e-07,500,0.1999925036290571,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.6269465032950765,6e-07,2.998561036712936e-07,371,0.2017370021155832,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1.0025242280769105e-07,191,0.1980162019986163,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.2002836703039517,4e-07,2.3500644996547065e-07,33,0.1848555236373845,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.2271035125415681,4e-07,1.1044957433364977e-07,2,0.1845492325661326,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4335019282281365,4.985802625585071e-07,2.426807305029864e-07,418,0.1468251554413469,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.3019985285687923e-07,0.6971868851584375,6e-07,4.8e-07,370,0.2000035248562305,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.067347649892977e-07,0.3507198862904831,4e-07,1.373932013082483e-07,307,0.1078340782804922,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5323146063885629,6e-07,3.207423591844618e-07,487,0.2504490811285657,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.3757968135317024,5.853892586576743e-07,2.279109617037471e-07,500,0.2714996978627038,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.264040882121512e-07,0.3188956228467984,4.456773066735369e-07,1.5778391423539245e-07,195,0.1635545752049146,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.079365242313814e-07,0.274246436866381,4.69163190975557e-07,1.575658149174646e-07,262,0.1785553825367882,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.450993690412178e-07,0.3567077836064563,4.720955772260061e-07,1.0601286139197961e-07,313,0.2465058311219565,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.6037836004337628,5.186987584698251e-07,2.201819422703288e-07,500,0.1954106462477931,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.908211415745308e-07,0.1021399714766175,4.409190446519835e-07,1e-07,243,0.2374711089423366,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,2.658142041189168e-07,469,0.1115987187257328,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.501930149590066e-07,0.3315140610781487,4.4202474331445197e-07,1.8282288083512436e-07,235,0.1258792323330778,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.5550342337390465e-07,0.1,4.776061127385525e-07,1e-07,134,0.2284906839310018,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,2.234089351030616e-07,224,0.2639640477355531,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.716443866648308e-07,500,0.1999905487437201,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,2,0.293328626194074,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4.435088858248785e-07,1e-07,2,0.3304650183785919,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.6210741340305946e-07,0.9,6e-07,4.8e-07,447,0.1985621872406714,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8624695492448556e-07,0.4805118863002418,5.244343250031295e-07,2.049889495650564e-07,386,0.4892138663201039,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.591937439124136e-07,0.3079113810125165,4.857329698722391e-07,1.428052993853837e-07,333,0.1500249248445683,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.343337418098099e-07,0.1,4e-07,1e-07,327,0.2049134952114283,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.7367205728285039,6e-07,4.8e-07,383,0.1999488713124143,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,2.89102386101003e-07,369,0.0754401887394138,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4858558532523838,5.91354425070516e-07,2.6432896430382864e-07,385,0.2030647210675639,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.8e-07,500,0.1999925036290571,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5868921500817532,5.075862282762663e-07,2.837327186274164e-07,500,0.2044581777738936,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,181,0.1753768956851451,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.3771086722804243e-07,268,0.1999669358374506,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4390433782789075,5.139985065064223e-07,2.0885102438208285e-07,355,0.4700153602096028,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.188915941170893e-07,0.1,4.5843805390083923e-07,1e-07,2,0.192022930230804,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8472951235717902,6e-07,4.8e-07,382,0.1999872309289887,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.5604163043480022,6e-07,2.839948183072132e-07,500,0.4004065261847049,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.3761368841136039,5.808584840730437e-07,2.012294095183808e-07,385,0.4460636627072916,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.775909373154093e-07,0.3600304329458205,4.864438797535735e-07,1.881849741610648e-07,339,0.4281779851236204,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.474038819067715e-07,0.9,6e-07,4.7440432829823764e-07,500,0.1999945714501925,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.072490099094519e-07,0.3116676144444149,4.719081893515116e-07,1.1702180160881625e-07,305,0.1835080472623653,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4664434855958161,5.858791983960781e-07,2.540957407880112e-07,500,0.1544895048867183,2,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8624695492448556e-07,0.4805118863002418,5.244343250031295e-07,2.049889495650564e-07,386,0.4892138663201039,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.749477623693938e-07,0.2980657414936336,4.628387865185643e-07,1.831213164044881e-07,311,0.113283359620137,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.606401284644413e-07,0.3850762837029426,4.982425017664416e-07,1.6923935726715337e-07,322,0.1871841532850978,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8857276344019014,6e-07,3.167940659677623e-07,500,0.1984574731750638,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.686133299120874e-07,0.2695194001213452,4.4664504748044426e-07,1.1899086948420449e-07,100,0.2172886792146353,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.87024213978559e-07,0.4850041029582274,5.287049505079543e-07,2.098276783837325e-07,392,0.2743136897207794,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.999287288210214e-07,0.565410820867063,5.549442904722252e-07,2.113996083927105e-07,449,0.0863661665773176,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.857351434029014e-07,0.4649008817132389,5.216221926435451e-07,1.959967765131915e-07,376,0.4435045262495568,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8282045806276266,6e-07,3.202740475460946e-07,500,0.1977367375109462,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.7082967920304125e-07,0.4379090768969478,4e-07,1e-07,241,0.5754212084438217,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.6495042114984266e-07,0.3756579553347021,5.101688283992774e-07,1e-07,372,0.1565055333086785,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.865166795852805e-07,0.4858171108013452,5.25916318695753e-07,2.0889638276823639e-07,388,0.305254616234311,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.143638059179118,4e-07,1e-07,79,0.1486271295591941,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.8e-07,500,0.1999925036290571,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,2,0.293328626194074,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1566395503874572,4e-07,1e-07,158,0.1736990277009396,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.859289617811984e-07,0.4750903523302895,5.235314225955676e-07,2.0286408526661577e-07,378,0.5112565191273729,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.6215203326410023,5.705466580783378e-07,2.389670592466197e-07,500,0.2057645727354467,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.536282286613321e-07,0.4712514393560972,4.862764158642833e-07,1.8114607533872306e-07,302,0.2086494693025939,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,4.819369021697341e-07,3.855495217357873e-07,500,0.2000291443258028,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.859089234888623e-07,0.476912719458579,5.22577021877693e-07,2.0265724192358986e-07,386,0.4339634212252463,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.826428360236524e-07,0.5283273508776954,6e-07,4.255295100911346e-07,500,0.199995066225659,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.2524159458594031,5.000757150987286e-07,3.01254571843003e-07,409,0.1072288424327264,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,2,0.293328626194074,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,167,0.1738771834828212,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.151410043541556e-07,0.3817796345986868,4.900013295809319e-07,1e-07,379,0.2327902765213176,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4821042147649416,5.355987235510233e-07,2.1482767360409778e-07,404,0.1613760167335959,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.1758665147588763e-07,0.1,4e-07,1e-07,365,0.2100684799385725,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.382046993384103e-07,0.4473188434852511,4.499809881702726e-07,1.7608406003640797e-07,316,0.1136336725379187,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.652918975409113,6e-07,2.9993876176563173e-07,464,0.1407632333052324,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.460886964560402e-07,0.3747372001165223,4.960908148668892e-07,1.8066996061676074e-07,322,0.1412347150829675,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,2,0.293328626194074,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.7425713009550302,5.366273833944755e-07,2.372872493265545e-07,500,0.2043631712871868,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.8872204130802742,6e-07,3.698737790029068e-07,500,0.1998246217032285,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.750355893035158e-07,0.1385487362839588,4.628338280852799e-07,1.5540471828772485e-07,318,0.1706059746705643,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.924181317279709e-07,0.3149952955529048,4e-07,1.5377195218621076e-07,238,0.0969192133313657,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.709051312514076e-07,0.397649851561047,5.026560431784463e-07,1.8032390680493946e-07,329,0.3355144709520992,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.815661952889673e-07,0.33774182923984,4.987160379318713e-07,1.98719827031122e-07,331,0.3744169333303784,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.912276226783042e-07,0.632429582311754,5.518004478279963e-07,3.01558264189629e-07,427,0.4075775896648034,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.1,4e-07,1e-07,16,0.3488648143725536,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,3.623681179952234e-07,500,0.1998267961243343,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.7245281130496954,5.989548288097161e-07,3.572828291001999e-07,444,0.2016679392903525,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.783867297072301e-07,0.4707333454011257,5.137619511406874e-07,2.0081737153683613e-07,378,0.4343101421042982,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.882218314277142e-07,0.493111672779785,5.272595126252938e-07,2.09528337867984e-07,390,0.2220854459265687,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.607154909679587e-07,0.4134728766352551,4.837446558803496e-07,1.8279224765564438e-07,360,0.2432053267787693,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.8e-07,500,0.1999925036290571,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,3.36083886229068e-07,412,0.1997081147291884,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.8491902931993457e-07,0.4799958994401204,5.179728530999507e-07,1.9925937298667866e-07,386,0.476972058803746,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.8e-07,500,0.1999925036290571,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.4991359388220585,5.639549897227536e-07,2.279513451630212e-07,414,0.1778230090216061,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.9,6e-07,4.4909469161915353e-07,500,0.1999757883330404,3,WOA,reflection_band,1450.0,8,20,0.2,0.6,0.2
