Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.82630276702805e-07,0.13105582961368595,4.0326346407190144e-07,3.226107712575212e-07,64,0.19956985687876314,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.5076034343219446e-07,0.3148118908561173,5.225572030559023e-07,4.180457624447219e-07,142,0.151962000325372,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.328831464184333e-07,0.5108217652598273,4.562334473911421e-07,3.649867579129137e-07,211,0.1998101212769377,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.8161804238107154e-07,0.7917443817301566,5.451281741294702e-07,2.230470276204331e-07,166,0.20198428948397076,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.137514643683292e-07,0.6115575855346398,5.952499620895009e-07,4.7619996967160076e-07,111,0.18437695876660087,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.721891203216532e-07,0.12112965386530057,4.3793020485819023e-07,1.2415550674805815e-07,92,0.14873722815579132,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.6632824979020776e-07,0.49246993292234326,5.733773806638508e-07,4.587019045310807e-07,79,0.19995273943391365,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.7734755946489293e-07,0.3243564975630514,5.20971253134019e-07,1.3332502520156075e-07,114,0.13280930774680302,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
4e-07,0.3459005794063677,4e-07,3.2e-07,99,0.0009603368720968714,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2e-07,0.664858254248015,4.382478017986393e-07,3.5059824143891146e-07,138,0.19842429310290344,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.5699759170112436e-07,0.5169093424078048,4e-07,3.2e-07,144,0.1959310465948726,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.2152956321972844e-07,0.4527017357377784,5.002023416992307e-07,1.997495492488363e-07,183,0.161725755790837,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.743825373430791e-07,0.7168578506896217,4.6525771993076693e-07,3.7220617594461354e-07,85,0.1977715691961751,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2e-07,0.45430425118577017,4e-07,3.2e-07,149,0.19847386125438518,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2e-07,0.3868284387988815,4e-07,3.2e-07,109,0.19842568097426166,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.0795692680526192e-07,0.2912351037864168,5.854412348980286e-07,4.6835298791842286e-07,64,0.20000142181354236,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.1021811942822266e-07,0.5045463954609944,4.706552468525186e-07,3.580415331465274e-07,100,0.19985310418361574,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.353602483125016e-07,0.6864596183274077,4e-07,3.2e-07,69,0.020106048405202893,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
4e-07,0.7361786124827989,4e-07,3.2e-07,95,0.051036274455041435,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.552187532302033e-07,0.7376213613459233,4.165366368608747e-07,3.332293094886998e-07,63,0.19058562581830538,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.7785124613083883e-07,0.44357031282517423,4e-07,3.2e-07,52,0.04831532593885916,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.916224232276466e-07,0.6896233995391162,4e-07,3.2e-07,136,0.013362204253183727,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.1080018883095632e-07,0.7427227754562277,5.030916610242125e-07,3.5882332780914255e-07,17,0.1999807256857432,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.1226864818592045e-07,0.38127269683987197,6e-07,4.8e-07,120,0.20000436269204244,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.1639020682982486e-07,0.5900000440073163,4.5897516897646196e-07,3.6105108933506707e-07,462,0.19993899222102401,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
4e-07,0.270082108224372,5.847960711563974e-07,4.678368569251179e-07,102,0.19973320343705428,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.5929649051178273e-07,0.670742261604099,4.1044528533518996e-07,3.28356228268152e-07,136,0.19668612148482695,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.3582939632035167e-07,0.40840958191427523,6e-07,4.8e-07,58,0.19999229082149336,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.50491026633924e-07,0.3317638677789241,4.040529073925e-07,3.2324232591400005e-07,57,0.19911838461516487,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.114810528492333e-07,0.7851520567012984,5.388182027008319e-07,2.8403582165659186e-07,478,0.22520993564303526,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.3669340514194435e-07,0.26359381851171537,5.048022996192477e-07,4.0384183969539816e-07,321,0.1402233992190427,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.59099656056205e-07,0.15949461291258943,5.238609813170262e-07,2.628193654306219e-07,101,0.055090013283406056,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
4e-07,0.30591344645303875,4e-07,3.2e-07,65,0.011688898604512023,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.7495462082415833e-07,0.7193988899139431,4.4229437421365375e-07,1.0398174058737037e-07,302,0.2113586590940473,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.758684673882869e-07,0.6204258080566684,4.0879254319015806e-07,1.849427535859018e-07,143,0.20018983119408024,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.5434231264252336e-07,0.5064660018386179,5.966981277767991e-07,3.885380265055763e-07,193,0.19873328257051556,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.51615588002014e-07,0.8435935158785236,5.478760652694509e-07,1.4160156935529546e-07,494,0.060718014280556024,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.2572395878393746e-07,0.8369895438365172,4.03113024975455e-07,3.0494971534995565e-07,81,0.03274399911683762,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.9468299816121796e-07,0.7149767430432398,4.4970024429840097e-07,3.051953482033511e-07,281,0.518163388134048,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.000130503654684e-07,0.7081974819626728,4.169859549681099e-07,3.33588763974488e-07,100,0.04664581533539968,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.54486060640448e-07,0.42557451676140745,4e-07,3.2e-07,85,0.16235036564261082,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.6833489778621894e-07,0.13730364529168507,5.858273849256831e-07,2.113888694982725e-07,351,0.21479080208323778,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.211531264859345e-07,0.7452722598624761,5.588748745134854e-07,3.502314710741009e-07,437,0.20000795303141825,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.765416701686567e-07,0.3616374858945559,5.994106063652312e-07,4.795284850921849e-07,137,0.1825472951759016,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.127593289827737e-07,0.47265309717569354,5.867317709431927e-07,4.111725051013321e-07,134,0.2000006216921543,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.000518654350503e-07,0.45679933176152815,4.936081194172345e-07,3.4007236384880165e-07,60,0.08670012357547788,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.348753508404727e-07,0.19149432670538458,5.333929099414308e-07,3.7858309587333003e-07,390,0.20001250643373722,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.729740239435207e-07,0.33175811965851,5.724467417853859e-07,3.288451393928182e-07,113,0.07233202320425129,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.139316383278127e-07,0.3153508428729901,4.545719700246418e-07,2.048231467141845e-07,441,0.2126954545153434,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.7094977913552905e-07,0.25358418284722906,6e-07,4.8e-07,93,0.18855849354071544,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.4361381954251277e-07,0.5099583725799086,4.899953153043387e-07,2.635053637188221e-07,445,0.10615655071989742,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2e-07,0.6393164503060598,6e-07,4.8e-07,109,0.20000131175814906,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.952280588387469e-07,0.7326352404493179,4.5091308621501627e-07,3.6073046897201306e-07,4,0.1727019111076308,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.2976664900848716e-07,0.570440209951547,4.860084580446824e-07,1.5732987924239127e-07,27,0.24019601872976273,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
2.917139156457077e-07,0.457543047074476,4.663733804424218e-07,3.7309870435393746e-07,480,0.054381971329737405,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.7098938619163635e-07,0.667443658348903,6e-07,4.8e-07,66,0.1999327222810807,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
3.196332921471449e-07,0.49084266590975106,4e-07,3.2e-07,110,0.18939584951271782,1,reflection_band,1470.0,8,20,0.2,0.6,0.2
