Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
4e-07,0.4459255261974769,4.232491623893613e-07,3.3859932991148906e-07,54,0.1936826387656356,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4944874923391303e-07,0.4878639135551016,5.46650156323848e-07,1.4096298911924099e-07,422,0.1854884721846422,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.3187467406557942e-07,0.6216269061822712,4.924733361500499e-07,3.939786689200399e-07,56,0.20001780925744714,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2e-07,0.5044407841509368,4e-07,3.2e-07,145,0.19781155771060516,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0871149782525927e-07,0.5534163926649152,4e-07,3.2e-07,58,0.15188752181941045,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.1929327349728453e-07,0.10018330436932299,4.4559799408569247e-07,3.56478395268554e-07,131,0.20010190065145023,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.41437038115384583,5.64174963819096e-07,4.513399710552768e-07,103,0.20013428535671657,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.290117083387834e-07,0.5950429712701344,6e-07,4.295739262899497e-07,62,0.19774751548179276,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
4e-07,0.27115494066113616,4e-07,3.2e-07,112,0.007188073620200753,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.4952913609631794e-07,0.6566211151474007,5.955303013956786e-07,3.7736347819000326e-07,163,0.1989335298143131,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.4111420780396114e-07,0.48478043998713144,4.270261032411677e-07,3.4162088259293416e-07,86,0.1987395662028116,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.633309635432366e-07,0.241680020815231,5.032687403991825e-07,3.5699154982263e-07,490,0.20002660809710968,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.614030457110172e-07,0.4942129165284638,4.899668039560258e-07,2.9853696455912885e-07,178,0.03627719037475102,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.1533316497535537e-07,0.6981937069298106,5.812247742036499e-07,4.1903465455265687e-07,91,0.20000148152175307,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.9853598124197387e-07,0.8837971930927674,5.692212380738024e-07,4.454594377580729e-07,465,0.19665498706055476,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.2046955583671866e-07,0.834834365338431,4.370864621109794e-07,2.183474458665362e-07,166,0.1283899661122354,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
3.0716424961534716e-07,0.4035305271854067,4.91070864028144e-07,3.928566912225152e-07,30,0.18201209428186785,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.629068196779079e-07,0.8730407849011435,5.65018633609292e-07,3.8742481594385464e-07,65,0.19596221776767458,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.178336048933782e-07,0.3286865120748692,6e-07,4.8e-07,116,0.2000066722699226,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
2.1545263173182765e-07,0.8637408150360044,5.068504136508804e-07,3.682428827282216e-07,462,0.2000024066993467,1,reflection_band,1450.0,8,20,0.2,0.6,0.2
