Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.1814848543827183e-07,0.8302910468081578,4.6804024109607437e-07,3.7443219287685953e-07,166,0.4999468851827714,1,reflection_band,1430.0,5,20,0.5,0.2,0.3
2.2417673544318487e-07,0.5387016633406071,5.151461628625721e-07,1.8408105200331017e-07,392,0.4854496592946232,1,reflection_band,1430.0,5,20,0.5,0.2,0.3
2.806588687822866e-07,0.5135240408012554,4.6924423906400304e-07,1.71768993044735e-07,78,0.4806324970160324,1,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,1,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,2,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,2,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,2,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,1.2654372615509068e-07,84,0.44575982048576523,2,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,3,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.8819203224506468,6e-07,3.697185216003889e-07,84,0.49997477656241396,3,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,3,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,3,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,5.643393719430981e-07,3.697185216003889e-07,84,0.49998767072521366,4,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,4,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,4,reflection_band,1430.0,5,20,0.5,0.2,0.3
2e-07,0.7222174442491242,6e-07,3.697185216003889e-07,84,0.4999818647696476,4,reflection_band,1430.0,5,20,0.5,0.2,0.3
