Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.8637329676218913e-07,0.7369323026865207,5.910197865031074e-07,3.2497268681776614e-07,70,0.443504592305801,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0651757395952134e-07,0.8594311712184375,4.4567953236294123e-07,3.5654362589035303e-07,174,0.07131821003070214,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.6525969879996641,5.348156795131378e-07,2.6429398771123716e-07,89,0.488179500795862,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.863219225229497e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,95,0.5086520042131187,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.6434242640040857e-07,0.524163718948468,5.204500653995873e-07,3.6210343774509155e-07,134,0.4093647256111439,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,80,0.49995674217209873,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
4e-07,0.709917697915265,6e-07,2.867507257768597e-07,84,0.27108804782087653,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.030846509523604e-07,0.7099618669245645,5.687838844165595e-07,1.4013437797655624e-07,366,0.44547142883178037,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.1632293694673256e-07,0.7269166775924977,4.729630397931359e-07,3.7837043183450877e-07,50,0.3540297252315388,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,3.686715355614033e-07,105,0.49999115108424336,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.223166329579509e-07,0.4120850528254971,6e-07,3.673014805784793e-07,97,0.45652429074131645,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.315870350992564e-07,0.5252771496325229,5.831461455264257e-07,2.5101932810858743e-07,98,0.3348450992364576,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.513792686744341e-07,0.2689302739522599,4.6270250796694584e-07,3.7016200637355667e-07,95,0.4932522085975679,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3372101883035957e-07,0.6975064252360249,4.22283586819739e-07,3.378268694557912e-07,354,0.49661723689465426,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.435184937101132e-07,0.3823253684325636,5.664827232435033e-07,3.8152492100334075e-07,271,0.499921690070154,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3036727715952186e-07,0.5901093213942911,4.932692552359797e-07,3.198319673888596e-07,94,0.4805909246512682,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.4355404936019764e-07,0.34108078636481737,4.4804337996463925e-07,3.3720989335593205e-07,276,0.05512734422796736,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.6742722582211667e-07,0.5544285123894525,5.61156464689101e-07,3.545787941612271e-07,67,0.4938523295552254,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.705210062284812e-07,0.32899645507338066,4.1127050753663385e-07,3.174746506807164e-07,332,0.49705349940306953,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.7214165844879408,4.4686370390453384e-07,2.6937825038180095e-07,103,0.49045052784668114,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.709098102269451e-07,0.14751973521916942,5.096869838151895e-07,3.1777763384174854e-07,290,0.1397310443372786,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.035221408167563e-07,0.21949444246965033,4.0690022998588225e-07,3.255201839887058e-07,216,0.4975227533809757,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3165632206662962e-07,0.5129617919067738,4e-07,1.4037785161184284e-07,117,0.39786363585496326,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
4e-07,0.6492880819092486,4e-07,2.0153610191498927e-07,52,0.18223513834838356,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.8896164761429413e-07,0.44512476622869845,5.391265008362174e-07,3.5826831473815064e-07,403,0.3640593430225867,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.9019889954578946e-07,0.3192278864865717,5.927369304929924e-07,1.9603004768786447e-07,293,0.3964230326176535,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.4527959578359695e-07,0.21489209444962798,4.1521518287797107e-07,3.321721463023769e-07,197,0.49866437069976055,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.9707898637332144e-07,0.40191050569953046,4e-07,3.2e-07,53,0.06692387751492652,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.123320246460972e-07,0.14903061391423178,5.49504470192137e-07,2.2118690429096813e-07,13,0.43873354888281896,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.32406800893540144,4.976892726614857e-07,2.1377716982095418e-07,72,0.47554394404775785,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.7256501428660204e-07,0.5796355510321514,5.880787395001543e-07,1.5143063509641122e-07,499,0.06063142143087322,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2303173035705036e-07,0.5175846517628236,5.59678962387196e-07,2.4474627941000346e-07,49,0.3556051571891024,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.455530526117295e-07,0.28334286359062466,5.061822051938914e-07,4.0494576415511314e-07,27,0.5132845256379048,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
4e-07,0.4494744668860511,4.918245161074472e-07,1.6293049607989028e-07,60,0.1277318091352927,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.7161157160223676,4e-07,3.2e-07,135,0.49712830187065543,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.523314366286112e-07,0.8182629374334442,4.4512243029059295e-07,3.5609794423247436e-07,260,0.05013255739250495,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.49389385217129717,4e-07,2.3110519960418914e-07,113,0.49598821575880897,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.700367286721918e-07,4.479365941399257e-07,428,0.5011836275813872,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.914952841301155e-07,0.26468154834575736,5.637972892636579e-07,2.283539600081116e-07,147,0.19471217061261079,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.44965648996594265,6e-07,3.316101697041813e-07,138,0.4999362860842256,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.1775582642437932e-07,0.5536320286901226,4e-07,1.4840858765340357e-07,57,0.4861724402322103,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.32460222964822805,6e-07,1.6517573960286729e-07,83,0.42193221444017665,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
4e-07,0.3447276562735211,5.948598484013759e-07,3.333140011051117e-07,111,0.4329432462349252,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.518116339655134e-07,0.3564850772785321,4e-07,1.5884922190713632e-07,108,0.41478700197877894,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.5910678829146704e-07,0.26725411367765517,4.350221331638279e-07,2.7063131887316375e-07,419,0.020476717575198936,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
4e-07,0.33368742445682315,4e-07,2.624045849050022e-07,59,0.004292757440867989,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.304521405862501e-07,0.7295377294728154,5.648132753105941e-07,3.762910347408728e-07,326,0.4951061358724589,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.561740956372256e-07,0.4902814274026327,4.550309212812334e-07,2.0195989343427985e-07,385,0.09631433836010757,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.86375707161049e-07,0.14212564440811148,5.366678452343086e-07,1.6040752211322406e-07,491,0.33160056890510287,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.7078855775926404e-07,0.42387554892142876,4.514495669323394e-07,2.085971117442706e-07,126,0.2330047134997628,1,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.435184937101132e-07,0.3999802417012025,5.700367286721918e-07,4.479365941399257e-07,428,0.499760683384673,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.035221408167563e-07,0.21949444246965033,5.315664232089231e-07,3.775763770602628e-07,80,0.4474653907609737,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2689302739522599,4.6270250796694584e-07,3.586608745646087e-07,95,0.10087459671432171,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.061822051938914e-07,4.0494576415511314e-07,27,0.4660084103398758,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.304521405862501e-07,0.7295377294728154,4.22283586819739e-07,3.378268694557912e-07,361,0.0458941511134491,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.6525969879996641,5.348156795131378e-07,3.316101697041813e-07,138,0.47201749244197183,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.7161157160223676,4e-07,1.4013437797655624e-07,366,0.47092302596029806,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6975064252360249,4.22283586819739e-07,3.378268694557912e-07,354,0.4986859861305956,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.863219225229497e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,135,0.538875701978344,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.7161157160223676,4e-07,3.2e-07,85,0.4973053365158357,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,5.648132753105941e-07,3.762910347408728e-07,326,0.4999810857100092,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3036727715952186e-07,0.2250321930295626,5.700367286721918e-07,4.479365941399257e-07,428,0.49992650572829084,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.6742722582211667e-07,0.5544285123894525,5.61156464689101e-07,1.4037785161184284e-07,117,0.2004957410996511,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.6742722582211667e-07,0.5544285123894525,6e-07,3.316101697041813e-07,138,0.3403664741500817,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,6e-07,1.6517573960286729e-07,83,0.4609397591563749,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.435184937101132e-07,0.7161157160223676,4e-07,3.2e-07,135,0.48168908503510877,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.455530526117295e-07,0.28334286359062466,5.061822051938914e-07,3.545787941612271e-07,67,0.38610044626441264,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.21489209444962798,4.1521518287797107e-07,3.321721463023769e-07,197,0.4985570813576904,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,95,0.4778598593022729,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,332,0.4999668415622431,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.865021401081469e-07,0.5794338367505072,5.700367286721918e-07,4.479365941399257e-07,428,0.4998948403612933,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.863219225229497e-07,0.5794338367505072,4.2390623139185706e-07,3.174746506807164e-07,340,0.04798862899802049,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.21489209444962798,4.1521518287797107e-07,3.321721463023769e-07,197,0.4985570813576907,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,3.686715355614033e-07,95,0.4999908769226914,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.304521405862501e-07,0.2689302739522599,4.6270250796694584e-07,3.7016200637355667e-07,95,0.18660744345464067,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.44965648996594265,6e-07,3.316101697041813e-07,332,0.4999362962667661,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.700367286721918e-07,2.440232682797044e-07,95,0.4729437281096558,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.4527959578359695e-07,0.21489209444962798,4.0690022998588225e-07,3.255201839887058e-07,216,0.49782670070163815,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,95,0.47052482741137774,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.28334286359062466,5.061822051938914e-07,4.0494576415511314e-07,27,0.45361690509050434,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.21949444246965033,4.0690022998588225e-07,3.255201839887058e-07,216,0.4979885868953377,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.435184937101132e-07,0.7369323026865207,5.910197865031074e-07,3.2497268681776614e-07,70,0.37295261748999287,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,5.315664232089231e-07,3.775763770602628e-07,80,0.49992455923961476,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.8637329676218913e-07,0.7369323026865207,5.910197865031074e-07,3.2497268681776614e-07,113,0.4435041922168497,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.863219225229497e-07,0.5794338367505072,4.2390623139185706e-07,3.2497268681776614e-07,70,0.041821527202289294,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0543350831314612e-07,0.44965648996594265,6e-07,2.440232682797044e-07,95,0.4976457043243996,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.7214165844879408,5.49504470192137e-07,2.2118690429096813e-07,13,0.49168365524583385,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,3.686715355614033e-07,446,0.4999915217846798,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.513792686744341e-07,0.2689302739522599,4.1127050753663385e-07,3.174746506807164e-07,338,0.45281705119081056,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,94,0.4999613591544674,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.493829997703855e-07,0.21489209444962798,5.348156795131378e-07,2.6429398771123716e-07,89,0.48520563656906235,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.455530526117295e-07,0.28334286359062466,5.061822051938914e-07,3.316101697041813e-07,138,0.07797421839134612,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.4527959578359695e-07,0.21489209444962798,4.1521518287797107e-07,3.321721463023769e-07,216,0.4988595380003657,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.035221408167563e-07,0.21949444246965033,4.0690022998588225e-07,2.440232682797044e-07,95,0.4474420712977168,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.035221408167563e-07,0.21949444246965033,4.0690022998588225e-07,3.255201839887058e-07,197,0.49765278578612826,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,95,0.47785985930227853,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.455530526117295e-07,0.28334286359062466,5.061822051938914e-07,4.0494576415511314e-07,27,0.5132845256379052,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.035221408167563e-07,0.21949444246965033,5.530276761567698e-07,3.255201839887058e-07,27,0.0982095255090024,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.700367286721918e-07,4.479365941399257e-07,428,0.5011836275813871,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.061822051938914e-07,4.0494576415511314e-07,27,0.46600841033987617,2,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.648132753105941e-07,3.762910347408728e-07,326,0.47829600618732865,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,428,0.499966842335892,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,5.648132753105941e-07,3.762910347408728e-07,326,0.4999810857100092,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.44965648996594265,5.947420854535352e-07,3.775763770602628e-07,332,0.499991907018964,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.21489209444962798,4.0690022998588225e-07,3.168035542731969e-07,216,0.49689080002019215,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.8416007434601706e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,332,0.492608907387467,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,3.686715355614033e-07,95,0.4999908769226914,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.4527959578359695e-07,0.21489209444962798,5.061822051938914e-07,4.0494576415511314e-07,27,0.4994399738555501,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,4.361411755342112e-07,3.48912940427369e-07,326,0.499170378725854,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.455530526117295e-07,0.28334286359062466,5.061822051938914e-07,4.0494576415511314e-07,27,0.5132845256379034,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3036727715952186e-07,0.2250321930295626,5.027194567130215e-07,2.2118690429096813e-07,13,0.45001590636803646,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3036727715952186e-07,0.2250321930295626,5.700367286721918e-07,4.479365941399257e-07,428,0.49992650572829084,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.3036727715952186e-07,0.44965648996594265,6e-07,3.316101697041813e-07,332,0.49986424424803744,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.435184937101132e-07,0.2665567627515056,6e-07,3.686715355614033e-07,95,0.4999413713583393,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.863219225229497e-07,0.5794338367505072,4.2390623139185706e-07,2.440232682797044e-07,135,0.5388757019783156,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,5.648132753105941e-07,3.762910347408728e-07,326,0.4999810857100092,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.1764314443079738,5.700367286721918e-07,3.686715355614033e-07,446,0.48057630416150704,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,332,0.4999673003448114,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.700367286721918e-07,4.479365941399257e-07,428,0.501183627581387,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6975064252360249,4.22283586819739e-07,3.378268694557912e-07,332,0.4986459757535323,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.2250321930295626,5.061822051938914e-07,4.0494576415511314e-07,27,0.4660084103398741,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.21489209444962798,4.1521518287797107e-07,3.321721463023769e-07,135,0.4984016990761766,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,5.315664232089231e-07,3.775763770602628e-07,94,0.49992842217816874,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
3.2611736736637064e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,332,0.496910511572142,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,4.0494576415511314e-07,27,0.4999857280522942,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2e-07,0.2665567627515056,6e-07,3.686715355614033e-07,428,0.4999915217846538,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.315664232089231e-07,3.775763770602628e-07,326,0.4999668338864669,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
2.0046765445043934e-07,0.6297045460793526,5.37721459851771e-07,2.440232682797044e-07,135,0.4960259493573605,3,reflection_band,1550.0,20,20,0.5,0.2,0.3
