Lambda,DC,w,N,w_c,H,alpha_param,beta,S,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3436146997670916e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999812483476256,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.6293659041030997,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.584173283658533,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.491484263983589,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3560837502372047,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,39,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.3460778731003917e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999665251197249,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1180189509162736,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999049754545369,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,1.344993683203348e-07,10,2.4104099750151686,-2.3560837502372047,6,0.48350540822390103,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.13169714357145434,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999121513930349,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,6,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,1.2850019234440426,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.584173283658533,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.491484263983589,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.10771602288182072,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.584173283658533,3,0.4999115932928156,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.584173283658533,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,9,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3490537676579072e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999812365241428,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.584173283658533,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,40,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,1.2850019234440426,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,4,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,1.2850019234440426,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.584173283658533,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,6,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,6,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3560837502372047,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2166115949512917,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,9,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.2507744778759363e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999015915693635,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.3460778731003917e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999665251197249,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,9,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.584173283658533,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-1.5349885050431815,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.2122317423701696e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.49990317630244213,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,5,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,41,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.3453714713251257,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3560837502372047,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.3453714713251257,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2166115949512917,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,1.2850019234440426,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3623881975971166,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,9,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.432597341375489e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813353682423,42,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
