Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2e-07,0.5077319624376848,6e-07,4.8e-07,94,0.20000281502874884,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.295623827853319e-07,0.4748663478310544,4.5234389598801314e-07,1.918349991849003e-07,154,0.19644500058930275,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.1465603917053136e-07,0.731416782951781,5.548949949368445e-07,4.4391599594947565e-07,135,0.1800154767186978,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.2441408159897336e-07,0.2856660712855348,4.2983318459229815e-07,3.438665476738385e-07,219,0.20005835141604733,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.3664154527198442e-07,0.6451265898364712,6e-07,4.8e-07,147,0.200001728429239,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
4e-07,0.5693028115431031,4e-07,3.2e-07,113,0.007024794359234414,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.8282105661099007e-07,0.772866917760106,5.447440227864233e-07,4.3579521822913865e-07,144,0.21034083714859128,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.261589530654791e-07,0.5302828502962607,4e-07,3.2e-07,64,0.19715364129928872,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.698481874134004e-07,0.311106208367921,4.494103506774372e-07,2.157760719777107e-07,239,0.20939446487781815,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.825580973715097e-07,0.1412135215078193,4.462146489382657e-07,3.5697171915061256e-07,331,0.1989798839591053,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.9887530295575523e-07,0.30114700412731193,4.883885580289811e-07,2.692279730539831e-07,105,0.1943637869792358,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.147102310672349e-07,0.7334526883181004,5.475545233564803e-07,1.6111568497680312e-07,312,0.6700208081165531,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.919545594050955e-07,0.5645141174121119,4.5102468858176953e-07,2.519156460393514e-07,478,0.2017495077816564,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.814816167883495e-07,0.49537503160160495,5.261366787279752e-07,4.2090934298238015e-07,102,0.16050550942170902,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.342578047286645e-07,0.5592396919037337,4e-07,3.2e-07,74,0.03590104781188262,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.6119757882816903e-07,0.40149590805996827,5.972576525373212e-07,3.5358604381415814e-07,150,0.1998204345981811,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.9136348227716883e-07,0.3491380421852941,5.720451497149225e-07,2.8911175627805703e-07,307,0.06787053790376428,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.6915289151443604e-07,0.1719855701974754,5.771047630343292e-07,2.5564655182395027e-07,465,0.21030524519470598,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.3415502765984133e-07,0.42499440745013817,4.208727056324374e-07,1.0691975021927486e-07,89,0.21736775308032558,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.977799132231643e-07,0.5579860868816464,6e-07,4.8e-07,82,0.19990261151143784,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.8211300377131097e-07,0.6421297907771296,5.567348319191576e-07,2.4097842701803464e-07,50,0.18530885741013542,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.0682999777286377e-07,0.29910923345262785,4.539137571202428e-07,3.448823039745005e-07,257,0.1998289916460738,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
3.3912398161936407e-07,0.5364931188325338,5.131443920423359e-07,2.163717025854723e-07,283,0.36689129326136244,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2e-07,0.6900669448988406,5.083396851541578e-07,4.0667174812332627e-07,104,0.19999906019093336,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
2.410288201366189e-07,0.3425642472068612,4.722010623121266e-07,3.505751605737839e-07,45,0.19663927795690783,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
4e-07,0.619502984948149,5.379485898356532e-07,4.303588718685226e-07,90,0.20000593396004726,1,reflection_band,1450.0,10,20,0.2,0.6,0.2
