Lambda,DC,w,N,w_c,H,alpha_param,beta,S,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.8246965790637574e-07,0.7964531695104445,5.370686907754119e-07,223,1.8407295664482533e-07,5,1.2894527125741944,2.2550456852449092,1,0.1484636027379046,1,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.969236420824766e-07,0.6129571644292335,4.1125495982402835e-07,235,1.0691371340667312e-07,14,1.5891200907748864,-2.507220064368849,1,0.4824151361585762,1,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
